compliance_data_id,customer_id,transaction_id,transaction_amount,transaction_date,aml_check_passed,kyc_check_passed
3247,3247,7229,901,2931,yes,yes
3248,3248,3983,184,8351,no,yes
3249,3249,7425,429,8868,no,yes
3250,3250,5594,935,3426,no,no
3251,3251,6532,731,1074,yes,yes
3252,3252,6687,260,8388,yes,no
3253,3253,8129,411,9483,no,yes
3254,3254,4773,77,8239,yes,yes
3255,3255,7732,90,6136,yes,yes
3256,3256,1608,783,9127,yes,no
3257,3257,2631,166,4723,no,no
3258,3258,3883,389,6414,no,no
3259,3259,6998,447,3468,no,no
3260,3260,6429,807,3032,no,yes
3261,3261,2809,580,4690,no,yes
3262,3262,7894,26,5295,no,no
3263,3263,5744,710,1677,yes,no
3264,3264,8648,454,7767,yes,yes
3265,3265,5117,539,6001,no,yes
3266,3266,5007,151,6913,yes,no
3267,3267,8357,652,6507,no,no
3268,3268,8616,613,6487,yes,yes
3269,3269,3788,225,3533,no,yes
3270,3270,3168,535,6605,yes,yes
3271,3271,643,179,4655,yes,yes
3272,3272,3184,641,2688,yes,no
3273,3273,1716,589,9241,no,yes
3274,3274,7668,538,9671,yes,yes
3275,3275,1424,265,2948,yes,no
3276,3276,2377,530,7407,yes,yes
3277,3277,1190,127,6330,no,no
3278,3278,5177,173,7947,yes,yes
3279,3279,7513,104,5487,yes,no
3280,3280,325,211,2730,yes,no
3281,3281,5538,648,7399,yes,no
3282,3282,4293,33,8207,no,no
3283,3283,4916,179,1531,no,yes
3284,3284,8816,554,6070,no,no
3285,3285,3105,851,6298,no,yes
3286,3286,9965,896,6887,no,yes
3287,3287,4797,357,7673,yes,no
3288,3288,1406,8,7608,no,yes
3289,3289,1212,458,4141,yes,yes
3290,3290,7385,649,4499,yes,no
3291,3291,2818,666,4993,yes,yes
3292,3292,822,390,9933,yes,yes
3293,3293,426,320,7118,no,no
3294,3294,8352,145,1910,no,no
3295,3295,1218,906,2966,yes,yes
3296,3296,1831,364,4556,no,yes
3297,3297,3007,212,6737,yes,no
3298,3298,1078,477,8724,yes,no
3299,3299,1814,282,3156,yes,no
3300,3300,1215,165,5168,yes,no
3301,3301,394,160,7946,yes,no
3302,3302,3109,134,4635,no,yes
3303,3303,1742,547,4318,yes,no
3304,3304,7267,142,6482,yes,yes
3305,3305,3892,193,5564,no,no
3306,3306,2629,741,4299,yes,yes
3307,3307,6299,291,8730,yes,yes
3308,3308,4575,959,7746,no,yes
3309,3309,8080,416,1922,no,no
3310,3310,7042,685,6878,no,no
3311,3311,5735,557,1543,no,no
3312,3312,3173,323,7052,no,yes
3313,3313,6809,364,9475,no,yes
3314,3314,7627,965,1278,yes,no
3315,3315,6322,343,7519,yes,no
3316,3316,4856,39,7376,no,no
3317,3317,6273,809,3790,yes,yes
3318,3318,7562,671,1356,no,yes
3319,3319,5288,635,1974,yes,no
3320,3320,9656,951,5480,yes,no
3321,3321,6464,138,8269,yes,no
3322,3322,5431,484,8390,no,no
3323,3323,2728,942,6886,no,no
3324,3324,6561,745,4373,yes,yes
3325,3325,9247,233,2526,yes,yes
3326,3326,553,11,2697,yes,yes
3327,3327,401,884,3739,yes,no
3328,3328,9914,421,8766,no,yes
3329,3329,518,988,3166,no,yes
3330,3330,3155,524,6904,no,no
3331,3331,4016,521,5877,no,yes
3332,3332,1999,69,1262,no,no
3333,3333,4868,4,8092,no,no
3334,3334,2704,382,9842,yes,yes
3335,3335,710,328,1383,no,no
3336,3336,1997,805,3853,no,yes
3337,3337,6014,752,5358,no,yes
3338,3338,8019,327,8629,yes,no
3339,3339,4776,92,8782,yes,yes
3340,3340,5664,216,9881,no,no
3341,3341,5360,592,8707,no,no
3342,3342,8557,906,1807,no,no
3343,3343,4808,339,8215,no,yes
3344,3344,3937,385,5381,yes,no
3345,3345,5237,199,7262,yes,yes
3346,3346,3670,136,9644,yes,yes
3347,3347,2500,452,4528,no,yes
3348,3348,6452,253,4551,yes,no
3349,3349,1657,572,6721,yes,no
3350,3350,4704,562,8474,no,yes
3351,3351,1114,11,2653,yes,no
3352,3352,7731,511,5478,yes,yes
3353,3353,3389,518,8037,no,yes
3354,3354,3476,1000,3980,no,no
3355,3355,361,161,3037,no,no
3356,3356,6861,405,5928,yes,yes
3357,3357,6137,35,7291,yes,no
3358,3358,4345,982,6194,no,yes
3359,3359,183,920,1410,no,yes
3360,3360,8720,384,8420,no,no
3361,3361,8340,907,3373,yes,yes
3362,3362,3781,197,1374,no,yes
3363,3363,3211,317,7123,yes,yes
3364,3364,5276,436,8431,no,yes
3365,3365,9213,775,2081,yes,yes
3366,3366,9480,790,6247,yes,no
3367,3367,5350,435,6334,no,yes
3368,3368,984,112,1603,yes,no
3369,3369,1170,501,9416,no,no
3370,3370,173,21,9930,yes,no
3371,3371,7407,671,4158,no,no
3372,3372,4234,2,6519,yes,yes
3373,3373,9573,854,3453,no,no
3374,3374,1182,182,2975,no,yes
3375,3375,7888,456,1712,yes,yes
3376,3376,9770,440,1992,yes,no
3377,3377,1162,533,9120,no,no
3378,3378,3707,353,4972,no,no
3379,3379,6653,700,8047,no,no
3380,3380,9732,537,2133,no,no
3381,3381,8081,376,8604,yes,yes
3382,3382,5328,332,8929,no,no
3383,3383,3646,92,1870,no,no
3384,3384,6220,364,1029,yes,yes
3385,3385,84,381,8390,no,yes
3386,3386,9591,265,7246,yes,no
3387,3387,1310,991,6516,no,yes
3388,3388,2748,749,5517,yes,no
3389,3389,4577,15,7781,no,no
3390,3390,6468,911,5387,yes,yes
3391,3391,6117,135,5417,no,no
3392,3392,4515,305,4918,yes,no
3393,3393,8648,468,5462,yes,no
3394,3394,8376,406,3322,yes,no
3395,3395,4558,279,4627,no,yes
3396,3396,8616,222,3751,yes,yes
3397,3397,5460,728,9699,no,no
3398,3398,2343,398,3388,yes,yes
3399,3399,7952,506,5688,yes,yes
3400,3400,6870,894,8560,no,no
3401,3401,4038,342,7876,no,yes
3402,3402,7389,639,4535,yes,no
3403,3403,3641,991,4704,no,no
3404,3404,2886,694,6807,no,yes
3405,3405,5016,866,9132,yes,yes
3406,3406,9526,970,6922,no,yes
3407,3407,9394,366,5718,yes,no
3408,3408,6047,836,9986,no,yes
3409,3409,7081,568,1548,no,yes
3410,3410,2698,595,4916,yes,no
3411,3411,6254,778,9165,no,no
3412,3412,2991,296,9446,no,yes
3413,3413,5254,950,9857,yes,no
3414,3414,8068,139,6962,no,no
3415,3415,9592,187,2799,yes,yes
3416,3416,7033,38,4591,no,no
3417,3417,5214,656,4923,yes,no
3418,3418,5938,873,6679,no,no
3419,3419,769,894,5532,yes,no
3420,3420,4901,400,1616,yes,no
3421,3421,1203,533,8032,yes,yes
3422,3422,3875,937,8354,no,yes
3423,3423,5778,997,2844,no,yes
3424,3424,4524,336,6531,yes,no
3425,3425,6375,567,8475,no,no
3426,3426,2167,931,7826,no,yes
3427,3427,3319,504,7010,no,yes
3428,3428,1395,217,2966,no,yes
3429,3429,1968,54,5825,yes,yes
3430,3430,4698,300,6458,no,no
3431,3431,5570,949,1415,no,yes
3432,3432,6303,196,5052,no,no
3433,3433,7142,791,7568,no,yes
3434,3434,7421,915,1807,yes,yes
3435,3435,5356,543,5224,yes,yes
3436,3436,8783,756,9185,yes,no
3437,3437,9275,860,1392,no,yes
3438,3438,9345,696,9337,yes,no
3439,3439,9287,468,4284,yes,yes
3440,3440,6997,222,8278,yes,no
3441,3441,4664,982,2266,no,yes
3442,3442,8747,322,9966,yes,no
3443,3443,5707,200,4493,yes,no
3444,3444,4260,269,7950,no,no
3445,3445,7572,245,5349,yes,no
3446,3446,8924,374,1155,yes,no
3447,3447,5073,13,1563,yes,no
3448,3448,8236,927,9083,no,yes
3449,3449,7483,592,1023,yes,yes
3450,3450,4105,908,5364,no,yes
3451,3451,7546,212,2167,yes,no
3452,3452,7964,15,3907,yes,yes
3453,3453,3672,482,8360,no,yes
3454,3454,8294,804,2829,yes,yes
3455,3455,8533,857,3980,no,no
3456,3456,5534,570,7463,yes,no
3457,3457,2879,59,1462,no,no
3458,3458,5235,572,9777,no,no
3459,3459,6691,824,4813,yes,no
3460,3460,2197,400,3843,yes,yes
3461,3461,3543,785,7532,no,no
3462,3462,8369,677,1031,no,yes
3463,3463,7171,35,1387,yes,no
3464,3464,4665,257,3213,yes,no
3465,3465,5719,596,3755,yes,no
3466,3466,6394,23,1874,yes,yes
3467,3467,2499,122,5241,no,no
3468,3468,6218,728,3802,yes,yes
3469,3469,7595,888,6019,no,no
3470,3470,9304,196,9659,yes,yes
3471,3471,259,388,6995,no,no
3472,3472,6388,712,8060,no,yes
3473,3473,2122,405,7671,yes,no
3474,3474,624,587,1339,yes,no
3475,3475,6064,523,2804,yes,yes
3476,3476,8569,64,9814,no,no
3477,3477,5900,173,5238,no,no
3478,3478,6184,50,1270,yes,yes
3479,3479,4096,890,1379,no,no
3480,3480,8261,329,8326,no,yes
3481,3481,5488,861,2782,no,yes
3482,3482,9767,305,6719,yes,yes
3483,3483,9544,667,4114,yes,yes
3484,3484,5,808,7647,yes,yes
3485,3485,8869,930,4005,no,no
3486,3486,5167,785,5127,yes,yes
3487,3487,3869,889,5624,no,no
3488,3488,5343,151,9808,yes,yes
3489,3489,9421,823,9345,yes,yes
3490,3490,1054,625,2519,yes,yes
3491,3491,7909,193,1859,yes,yes
3492,3492,9611,98,2497,yes,no
3493,3493,618,950,2913,yes,no
3494,3494,1345,577,5299,no,no
3495,3495,8978,491,9187,no,no
3496,3496,1704,633,2733,yes,yes
3497,3497,1542,752,9261,no,no
3498,3498,4962,64,5485,no,no
3499,3499,2551,347,6408,yes,no
3500,3500,3499,618,5649,yes,yes
3501,3501,9010,351,8563,no,no
3502,3502,1436,564,9502,no,no
3503,3503,6238,884,9587,yes,yes
3504,3504,4439,335,5392,yes,yes
3505,3505,6754,547,7473,yes,no
3506,3506,2848,180,9416,no,yes
3507,3507,4383,129,2235,no,no
3508,3508,737,109,6130,no,yes
3509,3509,8027,322,2036,no,no
3510,3510,3616,762,2055,no,yes
3511,3511,1557,665,9023,yes,yes
3512,3512,3309,753,2162,no,yes
3513,3513,2085,690,3545,yes,no
3514,3514,3049,367,6773,yes,no
3515,3515,1064,138,7843,no,yes
3516,3516,3723,940,8705,yes,no
3517,3517,9932,781,3875,yes,yes
3518,3518,3502,618,6293,no,yes
3519,3519,2126,192,2738,no,no
3520,3520,2949,433,8388,yes,no
3521,3521,5150,624,3588,yes,yes
3522,3522,8575,954,3600,no,no
3523,3523,5828,609,3836,no,yes
3524,3524,7037,232,8261,no,yes
3525,3525,9275,131,3719,no,yes
3526,3526,930,647,6492,yes,no
3527,3527,9887,382,1199,no,yes
3528,3528,1109,950,6994,no,no
3529,3529,4314,27,5967,yes,no
3530,3530,4168,130,5468,yes,yes
3531,3531,6201,764,8556,yes,yes
3532,3532,7368,925,4320,no,no
3533,3533,6511,557,5489,no,no
3534,3534,6301,200,7734,yes,no
3535,3535,9164,586,5883,yes,yes
3536,3536,6799,401,3788,yes,yes
3537,3537,4498,585,5434,no,yes
3538,3538,9579,601,5414,yes,yes
3539,3539,7166,896,7678,yes,yes
3540,3540,5934,841,7106,yes,yes
3541,3541,475,79,1372,no,yes
3542,3542,5397,855,8918,yes,no
3543,3543,4394,47,1782,no,no
3544,3544,8410,660,6545,yes,yes
3545,3545,1515,105,1157,yes,no
3546,3546,2333,418,1390,yes,no
3547,3547,319,760,7403,yes,yes
3548,3548,7026,217,4860,yes,yes
3549,3549,9130,605,8000,yes,yes
3550,3550,3025,4,6344,no,yes
3551,3551,6074,14,5064,no,yes
3552,3552,4236,721,3279,yes,no
3553,3553,4407,135,3282,yes,yes
3554,3554,2891,666,6750,no,no
3555,3555,7770,867,2212,yes,yes
3556,3556,6513,245,9380,yes,yes
3557,3557,3291,777,3565,yes,yes
3558,3558,6956,250,7112,no,yes
3559,3559,7312,140,8559,yes,yes
3560,3560,7856,109,2441,no,yes
3561,3561,8413,685,4148,no,yes
3562,3562,5437,685,6652,yes,yes
3563,3563,7278,319,3091,no,yes
3564,3564,742,573,8499,yes,no
3565,3565,391,2,7383,no,yes
3566,3566,598,760,3419,yes,yes
3567,3567,4101,434,8476,no,yes
3568,3568,8977,13,3850,no,no
3569,3569,927,1000,4554,yes,yes
3570,3570,7751,473,9049,no,no
3571,3571,6195,164,7653,no,no
3572,3572,9732,156,9506,no,no
3573,3573,3673,9,5444,no,yes
3574,3574,4175,930,6082,no,no
3575,3575,2986,168,5876,no,no
3576,3576,6557,28,6867,no,yes
3577,3577,9668,479,1715,yes,no
3578,3578,6385,585,6306,yes,no
3579,3579,5962,995,6062,no,yes
3580,3580,4035,872,4194,yes,no
3581,3581,9818,771,2338,yes,no
3582,3582,8990,991,1120,yes,no
3583,3583,7374,59,1446,yes,no
3584,3584,4584,410,2446,yes,yes
3585,3585,6142,564,6412,no,no
3586,3586,912,479,2365,yes,no
3587,3587,3294,839,2484,yes,yes
3588,3588,489,572,4645,no,yes
3589,3589,4242,113,5004,yes,no
3590,3590,126,153,3458,yes,yes
3591,3591,9967,930,7695,no,yes
3592,3592,7325,781,3394,no,no
3593,3593,5319,977,2087,yes,yes
3594,3594,5443,579,5197,no,yes
3595,3595,4916,225,7824,yes,yes
3596,3596,3122,282,5120,no,yes
3597,3597,8661,488,3866,yes,yes
3598,3598,507,252,2629,no,no
3599,3599,6114,85,8880,yes,yes
3600,3600,3827,418,9224,yes,yes
3601,3601,7316,857,9064,no,no
3602,3602,1158,855,7032,no,no
3603,3603,2404,731,8496,yes,no
3604,3604,8708,958,2446,no,no
3605,3605,5304,257,8728,yes,yes
3606,3606,1755,424,4740,no,no
3607,3607,3757,603,3156,yes,no
3608,3608,6921,434,1794,yes,yes
3609,3609,8988,258,3991,no,no
3610,3610,8741,798,7078,yes,yes
3611,3611,8414,935,6799,yes,yes
3612,3612,9838,645,2142,no,no
3613,3613,868,356,3522,yes,no
3614,3614,8938,892,8367,no,no
3615,3615,2805,749,2184,yes,yes
3616,3616,3008,575,9275,yes,yes
3617,3617,9444,413,3091,no,no
3618,3618,73,765,4762,no,yes
3619,3619,3303,706,4166,yes,no
3620,3620,6925,276,5270,no,no
3621,3621,8017,415,1339,no,yes
3622,3622,1202,18,3746,yes,yes
3623,3623,6035,851,1650,yes,no
3624,3624,2509,895,5057,yes,no
3625,3625,7370,339,5276,yes,no
3626,3626,6259,536,4183,no,yes
3627,3627,1596,832,9840,no,no
3628,3628,7637,62,9310,no,yes
3629,3629,7734,740,1074,yes,yes
3630,3630,9485,803,1448,no,yes
3631,3631,6236,252,7521,yes,yes
3632,3632,961,517,1341,no,yes
3633,3633,1867,280,4479,yes,no
3634,3634,5397,784,2824,no,yes
3635,3635,8794,968,5191,yes,yes
3636,3636,3351,636,9483,no,yes
3637,3637,7693,164,4374,yes,no
3638,3638,2103,965,2629,yes,yes
3639,3639,1029,893,6184,yes,no
3640,3640,2732,240,9354,no,yes
3641,3641,6368,447,6318,yes,yes
3642,3642,7968,149,7860,no,yes
3643,3643,4069,7,1849,yes,no
3644,3644,6450,842,9184,yes,no
3645,3645,6129,482,4182,yes,no
3646,3646,6970,334,1346,yes,no
3647,3647,1164,468,5061,yes,yes
3648,3648,6954,852,2634,no,yes
3649,3649,7807,678,7209,no,no
3650,3650,1387,832,9927,no,yes
3651,3651,478,738,6910,no,no
3652,3652,2837,706,9325,yes,yes
3653,3653,1628,450,7533,yes,yes
3654,3654,3944,32,7576,yes,yes
3655,3655,7244,970,5154,no,yes
3656,3656,690,669,6093,yes,yes
3657,3657,6063,881,2188,no,yes
3658,3658,1995,333,6187,yes,yes
3659,3659,9323,264,4997,yes,yes
3660,3660,1488,769,1210,no,no
3661,3661,5020,763,3966,no,no
3662,3662,106,759,4207,yes,no
3663,3663,6591,559,1838,no,yes
3664,3664,1894,863,6902,yes,yes
3665,3665,927,687,2759,no,yes
3666,3666,1004,428,9324,no,yes
3667,3667,8748,259,3626,no,no
3668,3668,7884,119,3113,yes,yes
3669,3669,6491,526,5146,no,no
3670,3670,8288,524,5132,no,yes
3671,3671,492,868,9752,no,yes
3672,3672,8186,362,4891,no,no
3673,3673,4826,504,7052,no,no
3674,3674,9542,788,7637,yes,yes
3675,3675,4474,55,4972,yes,no
3676,3676,1323,535,1849,yes,no
3677,3677,3375,526,7386,yes,yes
3678,3678,7324,538,4779,yes,yes
3679,3679,4686,10,2346,no,yes
3680,3680,1684,396,9070,no,yes
3681,3681,2067,996,7914,no,no
3682,3682,2393,688,9202,no,yes
3683,3683,9421,59,5791,no,yes
3684,3684,9893,156,4160,yes,no
3685,3685,9897,331,5317,yes,no
3686,3686,9288,465,6331,yes,no
3687,3687,7348,760,9670,yes,yes
3688,3688,4343,29,5233,no,yes
3689,3689,41,880,5564,no,yes
3690,3690,6161,321,3332,no,yes
3691,3691,1483,339,6692,yes,yes
3692,3692,4716,702,8814,yes,no
3693,3693,1533,283,1264,no,no
3694,3694,9359,269,7590,yes,yes
3695,3695,9675,902,4953,no,no
3696,3696,8952,891,6008,yes,no
3697,3697,2901,273,5339,no,no
3698,3698,6580,14,8854,yes,no
3699,3699,2213,358,6300,yes,yes
3700,3700,2130,859,5229,yes,no
3701,3701,8610,793,6900,no,no
3702,3702,2154,796,1044,no,no
3703,3703,2992,79,1567,no,no
3704,3704,7802,693,9095,no,no
3705,3705,2469,113,8135,no,yes
3706,3706,522,164,9505,no,no
3707,3707,860,494,2073,no,no
3708,3708,9275,900,3265,yes,yes
3709,3709,7327,852,9059,no,yes
3710,3710,5097,824,4044,no,yes
3711,3711,8862,237,7005,yes,yes
3712,3712,6201,879,7329,no,yes
3713,3713,5411,4,2031,yes,yes
3714,3714,6727,137,6694,yes,yes
3715,3715,1871,269,1255,no,no
3716,3716,9317,466,6243,yes,yes
3717,3717,4361,657,5044,yes,no
3718,3718,6456,541,7600,yes,no
3719,3719,3289,137,4832,yes,no
3720,3720,86,801,4816,no,yes
3721,3721,2234,611,9906,yes,no
3722,3722,8243,678,5295,no,yes
3723,3723,6202,135,8717,yes,yes
3724,3724,4452,251,5199,no,no
3725,3725,1442,319,8448,yes,no
3726,3726,8268,579,8661,yes,yes
3727,3727,7217,980,4914,yes,yes
3728,3728,8155,16,3269,no,no
3729,3729,9024,848,7245,no,yes
3730,3730,8028,522,8043,no,yes
3731,3731,2288,212,5349,no,no
3732,3732,5194,360,3232,no,yes
3733,3733,2990,537,3767,no,no
3734,3734,5485,710,7990,yes,yes
3735,3735,1278,838,7137,no,no
3736,3736,3959,745,9395,yes,yes
3737,3737,1156,21,7068,yes,yes
3738,3738,129,66,7925,no,yes
3739,3739,1035,686,6020,no,no
3740,3740,3201,711,7871,no,yes
3741,3741,2369,778,5859,yes,no
3742,3742,6648,343,8566,yes,no
3743,3743,2654,616,2094,no,yes
3744,3744,6062,395,8845,yes,yes
3745,3745,7205,500,3406,no,yes
3746,3746,7175,21,1873,no,yes
3747,3747,9690,459,4410,yes,yes
3748,3748,3921,997,5764,no,no
3749,3749,562,564,3325,no,yes
3750,3750,7072,839,9414,no,yes
3751,3751,5313,881,8194,yes,yes
3752,3752,5130,239,3372,no,no
3753,3753,1014,436,8403,no,yes
3754,3754,3441,486,5952,yes,yes
3755,3755,5841,286,2421,no,no
3756,3756,9562,198,2588,yes,no
3757,3757,8431,10,8135,yes,no
3758,3758,560,371,2985,no,no
3759,3759,9830,110,2760,yes,no
3760,3760,8150,899,2376,no,no
3761,3761,4238,155,9837,no,yes
3762,3762,5883,139,8647,yes,yes
3763,3763,9045,691,2124,no,yes
3764,3764,8307,834,7366,yes,no
3765,3765,5607,531,7353,no,no
3766,3766,8446,17,8677,no,yes
3767,3767,6843,516,7875,no,no
3768,3768,1854,868,5120,yes,no
3769,3769,7844,613,7698,yes,no
3770,3770,2215,917,6056,no,yes
3771,3771,454,818,2514,yes,yes
3772,3772,5713,788,6980,yes,no
3773,3773,1143,694,7351,no,no
3774,3774,462,636,8985,yes,yes
3775,3775,2258,271,4649,no,yes
3776,3776,3275,739,5873,no,yes
3777,3777,8750,778,1379,yes,yes
3778,3778,9724,508,2100,no,yes
3779,3779,8686,22,9813,yes,no
3780,3780,9192,367,7753,no,no
3781,3781,7994,376,7059,no,no
3782,3782,2215,644,6833,yes,yes
3783,3783,946,16,5539,no,yes
3784,3784,48,143,3024,no,no
3785,3785,5971,370,9205,yes,yes
3786,3786,1061,985,2029,yes,no
3787,3787,1321,712,3221,no,yes
3788,3788,1371,34,8795,no,yes
3789,3789,8738,984,8180,no,yes
3790,3790,4157,954,3575,no,no
3791,3791,6392,291,9978,yes,no
3792,3792,3223,803,7188,no,yes
3793,3793,6603,732,6543,yes,yes
3794,3794,281,390,6412,yes,yes
3795,3795,5156,818,5019,no,no
3796,3796,6604,539,4961,no,yes
3797,3797,1244,596,9342,no,no
3798,3798,6960,475,7607,yes,no
3799,3799,4895,387,3209,no,no
3800,3800,3142,607,8199,no,yes
3801,3801,918,336,5561,no,no
3802,3802,335,895,1138,no,no
3803,3803,2965,936,2000,yes,no
3804,3804,4917,558,5629,no,no
3805,3805,4069,808,1810,no,yes
3806,3806,5812,481,3579,no,yes
3807,3807,2787,337,1980,yes,no
3808,3808,901,440,7211,yes,no
3809,3809,3043,114,9997,yes,no
3810,3810,6226,685,3936,yes,no
3811,3811,3139,405,4921,yes,yes
3812,3812,892,983,6253,yes,no
3813,3813,4784,944,1266,yes,yes
3814,3814,8538,222,7443,yes,no
3815,3815,9183,127,6390,no,no
3816,3816,4166,910,8431,yes,yes
3817,3817,255,655,3306,no,no
3818,3818,2179,257,8231,yes,no
3819,3819,9771,294,5466,no,yes
3820,3820,1961,632,2699,no,no
3821,3821,822,708,9002,yes,yes
3822,3822,3709,637,4317,no,no
3823,3823,1959,916,7330,no,no
3824,3824,3380,755,3125,no,no
3825,3825,7765,563,3660,no,yes
3826,3826,9578,771,2094,no,yes
3827,3827,3234,44,2841,yes,no
3828,3828,4992,422,8751,yes,yes
3829,3829,8256,923,8102,no,yes
3830,3830,854,42,8857,yes,no
3831,3831,1221,593,3419,yes,yes
3832,3832,5067,561,7645,yes,no
3833,3833,2784,810,7327,no,no
3834,3834,5539,694,9466,yes,yes
3835,3835,7669,33,8228,no,no
3836,3836,2459,216,5085,yes,yes
3837,3837,1223,837,5984,yes,no
3838,3838,2465,814,1258,no,no
3839,3839,7027,980,7510,yes,yes
3840,3840,3294,143,2900,no,yes
3841,3841,5761,828,3952,yes,yes
3842,3842,4836,974,5967,yes,yes
3843,3843,8143,428,4407,yes,no
3844,3844,8245,649,7195,yes,yes
3845,3845,3640,351,8685,no,no
3846,3846,9014,358,3995,yes,no
3847,3847,9244,856,6158,no,no
3848,3848,4613,84,3548,yes,no
3849,3849,3025,791,3473,yes,yes
3850,3850,5728,986,6423,yes,no
3851,3851,2087,24,8683,yes,yes
3852,3852,2313,61,6369,yes,yes
3853,3853,1520,563,3570,yes,yes
3854,3854,469,471,4109,no,no
3855,3855,6877,760,2683,no,no
3856,3856,6220,98,8928,yes,yes
3857,3857,7986,639,2014,yes,yes
3858,3858,8639,618,4501,no,yes
3859,3859,8146,514,7092,no,no
3860,3860,4753,743,9976,no,yes
3861,3861,74,849,1488,yes,no
3862,3862,524,505,3064,yes,no
3863,3863,6288,639,8943,no,yes
3864,3864,6228,264,3076,no,no
3865,3865,6356,826,3874,yes,yes
3866,3866,7718,683,3060,no,yes
3867,3867,7328,527,3121,yes,yes
3868,3868,1084,65,7829,no,no
3869,3869,6862,73,9887,no,yes
3870,3870,1739,313,3024,no,yes
3871,3871,9160,914,9086,no,no
3872,3872,4999,716,6897,no,yes
3873,3873,4939,754,5146,no,no
3874,3874,8,220,6271,no,no
3875,3875,8670,421,5552,yes,no
3876,3876,7528,669,3145,yes,no
3877,3877,4872,538,5400,yes,yes
3878,3878,1081,710,3806,no,yes
3879,3879,2127,738,9613,no,no
3880,3880,8478,8,9847,no,yes
3881,3881,4054,9,4920,yes,yes
3882,3882,1061,830,2538,yes,no
3883,3883,9040,777,9223,yes,yes
3884,3884,6741,738,7532,no,no
3885,3885,2981,596,7137,yes,no
3886,3886,6987,103,8612,no,no
3887,3887,3543,146,7146,no,no
3888,3888,188,935,3101,no,no
3889,3889,7636,943,3774,no,yes
3890,3890,3078,790,5504,yes,yes
3891,3891,2252,673,4832,no,yes
3892,3892,823,602,5032,yes,yes
3893,3893,8598,265,9242,no,no
3894,3894,2806,108,3949,yes,yes
3895,3895,7530,129,1565,no,no
3896,3896,4232,971,8372,no,no
3897,3897,452,607,1811,no,no
3898,3898,8938,631,6105,no,yes
3899,3899,2331,942,2088,yes,yes
3900,3900,5496,70,6288,yes,no
3901,3901,8330,544,3835,yes,yes
3902,3902,6263,11,3026,yes,no
3903,3903,6527,959,3396,yes,yes
3904,3904,5346,972,2856,yes,yes
3905,3905,4800,740,4164,yes,yes
3906,3906,5700,499,4109,no,no
3907,3907,8538,56,9389,yes,no
3908,3908,1432,111,2196,yes,yes
3909,3909,4568,201,3294,no,yes
3910,3910,6468,446,9525,no,yes
3911,3911,3565,839,9293,yes,no
3912,3912,6140,332,7866,no,yes
3913,3913,8432,335,8020,yes,yes
3914,3914,3569,289,1890,yes,yes
3915,3915,7322,316,1597,no,yes
3916,3916,7859,335,2517,no,no
3917,3917,7454,978,7414,yes,yes
3918,3918,1993,789,2939,no,no
3919,3919,8331,435,3564,yes,yes
3920,3920,9870,916,1081,yes,no
3921,3921,1954,494,8148,no,no
3922,3922,197,903,6474,no,yes
3923,3923,9527,253,2749,no,yes
3924,3924,8076,631,4271,yes,yes
3925,3925,1769,312,7443,no,yes
