transaction_id,customer_id,deposit_amount,withdrawal_amount,transfer_amount,transaction_date
690693,1773,3392,5379,3045,06/08/1996 18:46:56
458608,1774,2214,1099,5958,18/03/1997 00:14:48
455011,1775,4756,1521,7224,12/10/2015 19:57:33
874107,1776,3065,2162,2224,15/12/1982 05:22:53
620637,1777,1835,1397,7703,08/08/1997 19:08:01
578427,1778,5059,7348,9463,24/04/2016 16:59:46
44080,1779,5203,8644,2422,01/05/2007 20:03:35
867332,1780,7400,7542,3721,23/07/2002 11:06:34
204927,1781,9699,4577,7793,05/08/1990 12:12:59
907855,1782,3684,7034,7904,13/11/1991 14:43:59
902085,1783,9374,6895,1295,01/12/1997 02:12:12
563887,1784,5827,7482,5280,18/11/2014 14:44:59
943627,1785,6671,1272,4170,21/11/1990 18:48:58
178450,1786,3353,7164,7058,08/09/1991 04:36:05
532410,1787,5613,7562,2435,07/01/1992 14:15:27
586652,1788,9960,4358,1064,26/07/2007 09:41:18
748996,1789,4328,8452,2697,20/02/2006 11:10:43
359475,1790,3095,7411,2978,29/09/1991 02:26:58
145595,1791,5232,8609,9005,12/10/2010 06:04:43
736405,1792,5837,9686,1286,16/08/2011 13:39:35
602774,1793,9146,2199,5441,04/10/2011 04:25:43
867902,1794,7817,9681,4281,10/02/2013 21:25:07
523843,1795,5640,5573,2092,26/12/1990 03:15:24
149611,1796,7428,2293,2127,16/02/1983 10:43:49
95852,1797,9359,6746,5675,30/06/2009 01:40:12
298538,1798,9247,1431,8439,04/05/1981 23:10:49
839613,1799,6724,8891,7919,06/02/1993 22:32:24
146185,1800,9927,5790,2399,20/01/2019 08:10:31
112240,1801,4405,5650,7641,02/11/1983 11:49:39
756706,1802,7652,9727,1316,28/03/2013 16:52:31
214184,1803,1647,8767,1894,23/08/1993 18:39:24
293707,1804,2160,6106,6755,17/12/2016 18:05:57
302964,1805,5392,2359,3855,27/12/2005 01:08:53
305898,1806,2706,4111,6295,27/02/2010 02:58:26
476435,1807,3212,8581,5163,05/01/2014 02:35:26
657394,1808,5188,5864,9832,19/07/1998 16:02:59
440585,1809,6183,3752,2716,22/09/1997 13:03:22
24421,1810,2612,7937,3962,05/04/2000 13:27:25
299248,1811,5229,4984,8975,04/03/2023 22:03:54
964302,1812,4099,3802,3696,09/12/1992 15:34:40
580326,1813,7411,8528,3575,28/08/1988 14:35:02
870130,1814,9542,1316,4601,29/07/2001 05:21:57
890725,1815,6096,7282,8310,30/10/2008 21:50:33
731219,1816,1770,9265,9738,26/04/2003 13:51:24
423183,1817,5038,2422,6532,30/01/1989 06:51:30
694117,1818,7616,5063,7141,20/06/1985 14:56:48
302394,1819,5865,3580,1477,31/07/1999 19:27:34
152719,1820,3863,7798,6041,05/12/1980 11:24:27
958001,1821,2878,1510,2129,24/12/2022 16:45:52
351478,1822,3035,2282,9450,20/07/1998 04:56:41
143382,1823,4037,8215,9519,04/08/1993 07:39:31
584482,1824,5115,6689,2847,05/08/2014 07:58:12
231410,1825,9455,7136,5138,16/07/1986 05:32:08
961507,1826,7374,3430,1550,26/07/2012 11:52:11
121125,1827,8204,9799,4754,13/01/1982 12:24:11
741922,1828,8731,2216,4473,20/02/1986 21:42:41
313049,1829,3756,4268,9608,05/05/2002 14:48:39
209711,1830,4992,2997,3505,12/12/2013 02:53:38
962686,1831,7338,5831,7799,13/05/2011 01:48:54
474787,1832,2922,2003,7648,29/01/2023 00:57:31
168355,1833,2116,9331,3923,18/10/2000 07:16:37
779670,1834,1139,6764,8854,29/11/1990 23:58:44
706265,1835,9063,7318,6673,04/02/2007 14:04:52
761894,1836,3330,3409,4924,19/11/2004 00:22:10
584488,1837,4422,1682,8664,17/01/1989 08:52:07
688986,1838,7598,4487,1090,10/02/1998 18:42:39
389020,1839,6013,8930,9654,12/12/1997 20:58:29
473630,1840,2134,8013,9800,01/01/1984 03:48:18
362782,1841,3214,5409,1759,07/03/2019 04:55:05
767802,1842,5622,4447,2170,10/07/2012 20:30:17
147403,1843,1700,8331,8377,09/11/2015 10:47:59
29887,1844,2170,6732,5650,13/07/1983 08:49:05
800484,1845,1991,2728,6092,03/12/1984 18:35:50
160791,1846,8364,3569,1206,02/08/2012 17:55:04
277079,1847,3243,9510,6395,14/06/2006 01:44:10
799328,1848,6532,8297,6039,30/09/1984 23:58:20
382540,1849,9875,8789,2530,15/08/2007 03:57:35
119150,1850,1314,4826,6371,08/05/1999 12:04:19
803708,1851,4517,3896,1716,16/04/2020 21:37:42
890832,1852,4925,1566,8708,24/08/2007 20:47:13
506490,1853,7608,4376,1367,05/01/2013 22:31:00
761694,1854,9473,7736,4175,31/12/1990 10:29:17
396085,1855,8701,5321,2521,09/01/1988 08:20:19
706657,1856,4754,6452,8632,28/08/2012 11:00:36
918536,1857,6983,8218,6524,19/01/1992 20:11:07
896667,1858,8329,6246,6348,25/12/1986 12:29:20
585121,1859,3973,4375,6533,06/04/1999 23:21:35
427201,1860,9728,4894,1709,23/10/2003 00:28:28
661659,1861,8206,8072,9243,03/04/2000 21:41:58
905743,1862,6643,1937,5002,16/02/1996 10:58:55
392983,1863,1855,1442,4245,25/10/1985 18:52:52
921494,1864,9245,6376,8402,26/05/1985 18:17:36
335051,1865,9869,7777,4548,24/07/2006 09:04:23
543169,1866,8469,8317,4758,10/03/2016 08:48:04
220204,1867,1959,3935,1779,22/01/2019 05:01:47
941045,1868,2928,1404,4459,19/12/1987 04:59:32
838374,1869,1873,4049,7476,13/07/2007 22:37:14
29229,1870,1865,2432,4829,12/10/1989 05:20:25
285735,1871,7272,1635,7718,14/09/2015 22:44:45
818472,1872,7445,6852,7888,25/12/1985 05:36:32
6459,1873,4475,9868,5997,25/07/1983 05:32:19
119759,1874,8002,3977,2926,16/12/1980 08:42:22
630226,1875,6907,3062,9716,05/01/2013 20:26:44
220365,1876,8615,6325,5403,09/05/2010 16:56:01
124386,1877,7479,1223,8515,28/02/1985 19:51:53
36237,1878,3476,8295,4750,26/04/1998 05:52:16
960734,1879,8082,9628,7293,12/12/2000 13:26:50
911391,1880,7734,2477,2894,31/12/2017 14:10:29
336880,1881,9565,7124,6886,04/08/2010 17:27:53
714708,1882,5639,3486,4276,10/08/2003 06:54:02
850416,1883,1291,6427,5321,02/08/2007 05:43:23
336833,1884,7257,5788,6520,05/10/1984 17:43:00
987765,1885,1949,6337,9578,19/09/1980 09:38:04
403879,1886,6414,1964,2010,05/07/1996 10:49:26
506931,1887,1331,6257,4033,20/01/1981 16:17:04
956504,1888,1473,3034,3283,12/02/1995 12:18:50
137530,1889,5134,5008,6748,18/07/2010 14:47:47
202498,1890,1754,6420,7481,16/07/2017 12:27:31
249554,1891,7618,7960,6018,03/03/1984 02:28:49
81408,1892,6073,2145,2190,18/09/2000 17:51:52
218858,1893,7089,5669,4925,24/09/2006 11:56:19
452909,1894,1721,2795,7736,10/12/2000 03:06:54
3922,1895,2667,4005,2922,30/07/1994 06:13:57
148379,1896,2586,7016,7114,27/06/2014 01:49:42
602623,1897,1089,7074,3093,22/12/1994 12:27:51
499353,1898,9643,9832,8823,02/10/1988 11:39:57
389641,1899,1355,8961,3880,08/02/1998 08:36:17
261101,1900,3953,4531,6371,07/06/2005 18:06:12
557938,1901,1934,2590,2555,17/01/2017 05:08:29
496706,1902,2398,2528,6667,27/01/2016 20:42:46
351303,1903,4828,9134,1525,05/07/1994 21:59:17
963591,1904,3928,8053,4556,27/09/1999 03:55:43
786680,1905,3599,7079,5954,31/01/1985 10:13:39
62862,1906,9342,1622,2692,23/02/1986 03:18:40
416657,1907,2889,1584,2678,13/03/2012 04:09:59
60432,1908,1666,1503,4156,28/12/1996 07:40:36
873783,1909,8589,4832,7542,02/06/2019 20:50:12
355369,1910,5905,8771,3160,19/11/2003 00:53:12
249528,1911,8550,4094,8389,06/01/2004 03:12:20
728239,1912,9515,8585,9262,16/10/2000 12:34:57
565805,1913,4691,9923,1408,05/06/1982 06:29:03
962612,1914,2199,3344,8315,10/07/2014 14:05:22
879520,1915,8074,3545,8409,16/06/2019 03:27:15
777777,1916,2631,1235,5729,16/09/2005 00:28:50
849964,1917,6298,4245,2809,17/01/2012 19:05:43
35080,1918,7392,5827,6676,21/07/2017 14:16:25
984622,1919,3524,9777,5768,24/12/1983 04:23:50
625919,1920,8301,7816,1212,31/10/2015 08:28:17
538670,1921,7142,2724,2912,06/04/2013 07:34:36
339955,1922,4887,7760,3576,14/12/1997 00:30:04
219084,1923,1315,7885,4295,02/11/2021 12:41:03
54829,1924,8053,5259,2685,19/06/2018 19:37:36
669287,1925,4594,7974,9091,11/01/1981 20:06:53
916570,1926,7562,3417,6754,01/06/2010 09:40:33
373270,1927,1251,5743,1790,01/02/2003 08:21:50
593989,1928,8656,5422,1990,20/04/2016 01:42:27
389781,1929,9275,9876,3450,25/02/1985 16:12:13
945876,1930,5415,5544,8229,24/01/1984 13:42:36
551629,1931,5074,6680,4939,11/03/2016 00:44:26
617310,1932,7792,2996,4427,18/01/1990 18:42:31
674380,1933,4937,6422,8104,06/06/2017 09:46:32
5426,1934,8505,3154,9335,23/04/2003 13:19:35
137741,1935,8528,7744,3910,09/01/1986 14:34:40
25654,1936,1688,7830,9960,31/01/2007 21:56:28
675883,1937,1373,8649,4095,25/06/2022 14:54:43
436698,1938,2766,6002,3691,24/06/1988 07:06:06
134065,1939,9169,4323,6035,19/04/2012 04:24:44
14784,1940,2133,3233,1010,20/10/2002 05:29:02
356198,1941,4683,5419,2477,26/01/1990 19:34:55
682180,1942,9084,7403,4004,18/09/2006 17:38:54
209435,1943,7490,9526,6021,24/10/2021 14:09:09
584203,1944,2828,9644,2297,19/10/1987 19:50:23
914728,1945,9957,4939,3216,03/12/2018 18:28:29
336562,1946,6599,5402,8332,09/12/1982 12:06:54
969148,1947,8063,3400,2107,07/06/2008 07:02:31
381462,1948,6777,9551,1327,21/02/1983 06:06:52
123727,1949,8260,1147,4058,03/07/1989 17:40:39
927129,1950,3832,4021,2340,18/02/2004 12:47:54
807316,1951,9698,9003,3739,28/11/2016 11:56:05
269600,1952,2007,2437,9219,06/01/1983 18:39:07
754777,1953,3659,7799,4214,12/03/1981 06:37:48
242621,1954,4404,4300,2596,15/07/1987 18:37:57
638167,1955,9028,2201,6051,12/06/1982 17:33:41
258646,1956,5411,3325,2858,20/03/1983 09:15:51
3379,1957,5734,6160,8448,29/03/2017 08:19:34
86108,1958,5359,1083,7269,11/09/2006 05:08:54
44453,1959,1607,9793,6742,07/01/2008 19:17:36
639323,1960,1038,1335,6619,11/03/1990 17:30:16
832357,1961,6580,3994,8402,08/05/2002 12:27:58
59056,1962,5709,3445,9189,27/04/1997 17:19:34
875901,1963,4882,3774,4785,08/09/2004 10:29:07
597620,1964,1777,8371,6059,25/07/2012 21:57:07
113527,1965,4343,2977,8096,08/07/2013 21:59:03
950923,1966,8035,2107,8961,03/05/1993 22:13:42
587739,1967,7730,7995,8653,29/06/2008 23:56:57
867045,1968,5029,5733,7660,29/04/2001 04:26:38
721070,1969,5532,8834,7637,18/05/2004 17:01:49
688721,1970,3851,2143,2857,08/09/1994 01:02:53
137053,1971,5076,2897,9331,25/06/1985 11:10:48
352947,1972,9683,1661,1408,27/02/1994 23:11:47
752552,1973,9302,9932,7444,25/04/1995 23:45:02
373138,1974,5241,5599,5256,07/04/2009 16:51:24
845817,1975,6944,1759,1472,18/05/2005 10:18:04
53267,1976,9810,3138,4212,03/03/1999 21:51:13
130657,1977,8146,2595,6583,21/04/2002 18:05:56
974161,1978,3803,9996,9074,01/10/2018 21:21:36
882377,1979,1940,4526,2742,01/03/2014 15:02:17
621916,1980,7820,5459,9885,19/08/1996 09:42:52
100410,1981,1132,2879,3790,05/03/2017 15:08:28
911867,1982,7169,9166,1390,01/10/1998 12:58:25
754249,1983,9183,1781,6135,25/06/1981 13:08:29
102525,1984,2396,2949,5104,16/02/1987 11:11:46
181187,1985,1372,9577,9717,24/07/2012 06:11:01
464445,1986,6996,3467,6324,06/05/1998 00:33:00
748039,1987,5195,4996,2891,08/02/1982 23:03:44
645053,1988,5790,5212,6460,22/09/2001 19:39:31
829942,1989,6869,3651,1216,07/02/1989 04:54:00
370885,1990,7133,8830,7725,11/12/1984 10:05:37
480722,1991,9515,9576,4727,09/12/2015 22:00:44
772389,1992,3517,9551,9822,13/08/2021 01:08:19
557776,1993,1943,3331,7149,04/03/2022 12:47:56
36616,1994,2390,3590,5859,20/04/1982 10:20:31
569471,1995,1343,8680,7364,25/03/2021 07:31:42
964419,1996,3008,7721,7999,02/05/2006 13:16:52
979195,1997,7977,1606,5373,04/07/2007 14:12:56
245199,1998,5942,3338,1705,17/10/1998 13:40:37
957117,1999,5752,8033,4687,09/05/1993 20:11:10
456791,2000,4582,7695,5153,11/04/1984 22:49:11
190692,2001,7172,1901,1420,26/07/2000 20:11:13
795271,2002,6279,2737,7158,09/02/1981 00:01:19
913638,2003,1044,9714,3599,08/05/2007 19:55:55
388494,2004,3390,1869,5891,14/02/2019 16:36:19
140354,2005,5446,2778,4055,07/12/2003 01:39:47
465906,2006,2733,3712,4054,25/03/1989 16:47:22
600624,2007,3582,8429,1146,17/09/1991 12:38:49
372338,2008,5569,8273,7662,22/08/2007 08:38:47
722451,2009,8866,3941,6617,21/11/2006 06:48:09
685817,2010,1509,3818,9719,24/05/1994 12:39:30
584522,2011,4690,5447,7775,31/05/2010 00:13:02
53415,2012,9452,1904,7677,24/02/2022 09:27:19
881087,2013,2538,7269,4633,20/03/1992 00:30:14
242887,2014,5636,2791,3717,18/12/1992 20:59:52
112899,2015,4243,4595,8967,11/02/1993 08:01:55
488784,2016,6585,5584,7792,21/05/2007 13:06:42
704181,2017,2090,4269,2961,29/03/1988 07:29:25
182471,2018,9793,6950,9880,03/08/2012 20:10:56
761236,2019,7009,1667,6961,13/05/2016 16:33:35
490822,2020,7022,7304,1354,30/12/1988 22:50:19
301152,2021,5882,7643,4728,04/04/2022 16:07:15
742225,2022,6443,3355,6708,25/06/2019 14:51:47
284841,2023,6188,8307,6580,22/11/1981 23:19:57
773994,2024,4074,8860,3703,25/09/1986 05:07:10
448194,2025,9408,6066,3050,20/06/1985 14:44:15
69890,2026,8201,6237,1802,05/08/2015 06:43:37
453855,2027,2303,2628,6392,27/07/2003 11:41:06
971056,2028,2053,1753,2822,08/08/1992 04:35:37
801058,2029,2945,9385,1471,28/11/2012 05:01:46
333925,2030,8838,7174,1608,19/05/2020 21:44:24
149343,2031,5968,5585,8250,08/03/1989 23:38:01
149380,2032,2896,5809,8151,08/06/2019 06:05:12
679915,2033,8901,7285,9490,02/12/2018 09:58:33
822400,2034,7828,9385,1790,19/04/1996 19:15:37
661149,2035,6083,5429,7977,03/08/1991 02:14:37
271325,2036,5344,1366,2899,20/09/1980 04:00:07
666487,2037,5573,6455,2222,11/05/1984 20:16:35
970221,2038,1591,5427,5346,05/05/2016 02:29:08
507320,2039,7703,5559,3858,14/11/2005 19:45:11
368475,2040,7165,6858,9146,07/05/2011 13:32:04
901975,2041,7557,8913,4157,26/06/2014 03:28:29
292352,2042,1630,1320,6914,10/04/1993 03:56:24
664208,2043,7763,3388,2235,10/03/1989 22:42:44
686374,2044,5134,5188,5459,25/03/2012 21:43:48
662615,2045,9096,8208,8216,06/08/2022 12:02:39
418692,2046,1990,1163,1277,26/07/1987 14:35:47
534906,2047,1043,2158,8392,28/10/1985 10:11:25
588371,2048,1892,3604,5378,17/10/2019 00:11:12
356919,2049,3300,4705,8993,09/08/2017 14:49:40
100413,2050,1457,2570,7531,09/06/1987 15:42:27
175359,2051,8783,7793,3461,05/05/1995 05:48:27
747794,2052,9850,2259,3186,02/07/1982 11:31:18
574230,2053,5455,1549,1188,28/03/2005 03:51:39
903878,2054,9398,2019,2605,15/11/1985 01:29:48
934563,2055,3205,2036,6171,21/06/2003 06:17:59
51467,2056,2629,4508,5006,29/09/1987 09:03:40
451115,2057,4746,7091,1200,10/11/2006 23:19:01
463789,2058,2253,5332,7523,28/09/2022 03:55:13
257692,2059,4337,1268,3249,05/10/2004 20:40:39
728469,2060,6185,2847,5314,17/08/2004 06:30:28
243231,2061,2516,6929,2735,28/08/2017 08:03:17
204643,2062,1231,6542,9723,22/04/1984 09:31:59
160700,2063,4209,2339,1176,25/02/2011 06:18:28
437869,2064,5296,4234,7079,03/04/2004 09:58:28
410487,2065,8638,6073,9016,05/04/2021 15:38:36
253728,2066,2616,8012,5735,26/08/1982 13:15:20
18145,2067,1177,4815,7172,04/10/2002 02:58:52
49937,2068,7568,6072,6864,14/01/2014 07:38:50
663418,2069,3560,5631,2343,25/10/2010 13:40:05
997912,2070,6925,6668,8425,02/10/1981 23:20:48
163372,2071,8813,7101,2704,11/03/1997 21:14:09
420113,2072,2148,2395,7554,27/11/2000 20:26:31
503721,2073,1974,9365,5243,23/01/2013 06:48:35
399943,2074,8225,5886,7409,29/09/2013 15:13:34
125967,2075,2870,8116,2823,29/10/2010 13:29:25
310108,2076,9994,8654,7483,12/08/2018 19:46:23
944396,2077,2497,7943,3352,08/07/2014 20:34:34
743451,2078,8666,1547,8862,04/12/2011 18:42:59
303396,2079,5248,5137,3045,19/02/1996 14:36:00
702042,2080,8642,2775,3811,23/11/2015 21:51:09
723955,2081,4487,4690,1385,20/03/1994 06:53:27
740997,2082,2054,1652,5994,18/01/2011 16:24:16
283825,2083,9660,6245,1760,16/09/2021 02:23:46
488472,2084,8445,6597,8378,21/01/2004 11:35:51
405764,2085,4814,1724,4899,02/06/2021 04:14:03
892719,2086,2518,9805,6153,09/07/2003 08:51:44
218917,2087,1141,8126,1319,27/07/2018 21:18:15
876570,2088,6641,8682,7215,27/06/1992 09:58:29
551111,2089,6397,3056,1123,17/03/2011 13:09:58
56232,2090,4294,6600,5258,21/08/2015 02:35:23
978100,2091,4300,8898,3078,09/01/1984 05:59:50
75484,2092,4231,5954,6075,07/10/2002 01:52:25
536041,2093,3728,9822,9355,18/05/2000 12:35:29
492111,2094,7093,9364,8766,06/05/1986 05:17:33
707781,2095,9409,4920,4939,04/09/1983 14:08:23
373395,2096,2495,4969,7981,30/06/2017 16:09:34
991239,2097,3000,8234,4455,24/07/1985 04:24:22
326764,2098,4868,5137,9789,07/05/1982 01:01:13
938144,2099,2689,1779,8509,08/04/2020 20:14:27
422512,2100,1156,2962,6014,07/11/1995 00:53:47
518948,2101,1693,7861,3265,03/02/2002 09:13:43
465781,2102,5434,5781,8052,13/01/1991 10:57:40
131514,2103,2255,2998,9504,24/11/2005 23:20:06
974668,2104,9453,4000,1947,29/08/1997 09:04:18
400152,2105,1344,9798,3328,02/06/1999 05:32:23
991284,2106,7822,1421,1491,12/06/2003 00:09:19
402209,2107,9566,3016,4644,30/05/1999 01:48:39
856917,2108,9605,6427,2143,19/11/2022 16:02:43
539845,2109,4284,7025,9866,30/12/2021 04:56:04
219088,2110,2449,5737,1201,27/01/2001 16:50:31
576523,2111,1894,2788,4103,20/09/2012 21:13:46
728667,2112,6364,5296,4234,04/12/2016 15:03:00
141556,2113,5405,4034,1610,22/08/1992 14:35:14
646570,2114,3416,7643,8580,01/03/2010 19:41:43
317805,2115,3216,9048,8553,22/05/2021 01:33:20
347189,2116,4128,2954,6474,13/03/1996 17:56:19
163169,2117,7953,2979,8387,23/09/1985 12:54:28
336425,2118,9331,8325,1638,12/08/1995 23:29:35
792828,2119,3461,9283,5832,02/05/2005 17:37:02
191243,2120,3411,4076,1768,25/06/1999 03:21:22
936047,2121,2384,5993,4180,11/07/2015 04:22:06
237131,2122,9410,8598,6846,02/07/2002 01:41:11
376063,2123,4856,5362,4261,25/11/1997 18:29:21
154272,2124,8126,4606,7920,03/10/1998 04:59:18
33520,2125,8730,9110,5118,24/03/2010 04:46:41
216817,2126,9276,7161,6256,16/04/2004 14:36:02
797506,2127,8345,3872,5355,08/05/2012 10:19:23
961637,2128,8111,1922,3054,15/08/1985 06:18:24
159081,2129,3342,9999,1905,25/07/2021 16:52:33
239552,2130,4407,4968,2177,20/11/1987 16:20:27
391657,2131,8542,4892,2349,23/10/1980 21:40:17
654428,2132,7375,7650,9128,09/11/1988 09:12:22
855595,2133,6546,8411,7393,25/02/2013 14:45:31
24090,2134,4878,1849,6265,18/11/1990 19:04:42
549920,2135,6686,3077,3224,19/04/2002 00:16:55
977797,2136,4717,9989,8445,10/11/1989 04:39:11
87213,2137,9739,1585,2059,23/03/2022 16:48:35
223616,2138,9254,4856,2917,02/10/1987 05:39:08
153174,2139,9340,9387,9121,25/05/2002 22:41:59
101477,2140,2067,8166,8584,07/03/2022 07:06:10
394433,2141,1801,4209,6932,29/02/1980 19:53:59
29104,2142,9309,3049,1801,24/10/1994 13:16:45
58850,2143,3287,2287,7476,20/11/2016 21:41:09
416020,2144,9304,7780,2256,29/12/1986 06:26:03
23654,2145,4728,4950,6652,06/11/2011 17:00:15
714212,2146,3216,7961,7479,19/07/2020 08:20:11
844884,2147,5046,3356,5594,15/02/2004 02:38:50
805824,2148,3143,9871,3172,29/11/2004 04:38:21
916216,2149,2645,6999,7232,23/05/1996 00:11:30
316219,2150,8429,4683,2167,06/08/2015 00:01:27
950152,2151,1783,4365,8768,16/09/1988 01:22:50
881408,2152,9066,5058,1933,16/11/1992 16:41:52
599554,2153,8518,8698,9049,23/08/1994 15:24:04
69251,2154,8062,6243,7292,17/05/2006 23:14:48
698695,2155,9897,1788,5938,09/03/1992 07:09:38
313270,2156,9157,5289,3377,30/03/2000 07:02:08
610115,2157,1638,6199,3787,20/10/2014 05:10:09
190244,2158,7072,6331,8354,19/12/1992 09:48:38
580750,2159,3488,7575,4996,30/04/1994 11:34:37
356766,2160,6560,2158,6769,21/09/1995 11:55:06
768660,2161,4888,1990,5919,03/11/2014 09:05:29
809079,2162,4561,2517,2687,19/12/2000 18:17:17
822958,2163,8097,3049,3169,21/08/2011 15:41:13
10800,2164,6072,7638,5570,16/09/1991 12:44:38
441022,2165,2840,1688,9756,04/10/1998 00:07:43
918696,2166,5109,4158,7841,15/12/2021 22:44:26
907730,2167,5039,1349,1676,08/04/1992 07:29:23
567821,2168,4846,4308,8442,29/08/1987 05:27:28
297181,2169,9251,7553,6529,23/02/1985 21:32:30
1450,2170,2181,2327,3851,15/03/2017 23:21:18
169772,2171,5178,6703,9404,15/12/2005 11:38:09
233718,2172,4952,7651,9434,23/04/2017 11:14:51
575822,2173,4187,4661,2948,23/01/2003 19:32:28
251394,2174,1392,2981,8221,27/08/2006 20:06:54
630105,2175,3640,9688,8277,29/04/1987 23:50:55
17832,2176,5538,8276,9967,02/10/1988 00:27:06
464106,2177,6699,2996,9596,28/02/2023 06:36:02
597880,2178,6653,4561,7946,28/03/1990 04:30:48
587353,2179,2032,2984,7245,22/09/1994 15:20:38
746470,2180,6547,3049,2650,28/06/1983 14:21:07
525676,2181,1546,4645,3650,08/01/1980 14:27:58
107798,2182,4205,5288,7412,02/10/1996 13:09:37
194586,2183,4104,1274,8220,12/10/1991 01:46:12
925765,2184,5284,3495,1023,21/09/1980 11:49:22
294239,2185,4862,4575,6290,27/08/1993 15:25:33
484125,2186,6167,5347,6797,05/06/1995 08:25:07
300463,2187,3291,1612,8571,25/07/1998 08:15:07
372863,2188,1292,2532,3092,07/10/2009 04:58:26
806903,2189,8432,9172,6852,16/10/1988 06:50:23
199477,2190,1770,7167,5022,10/09/2015 08:20:18
160986,2191,3206,6721,6388,03/02/1982 22:34:28
557686,2192,7335,2298,5465,01/12/2004 00:24:13
496269,2193,4854,9091,5667,05/06/2017 12:55:00
480280,2194,2853,4363,3615,19/10/1995 01:54:37
951165,2195,6032,6063,7929,11/01/1988 20:03:17
551659,2196,5903,9476,2094,24/06/1991 00:40:50
221447,2197,2805,2916,8928,27/07/1987 12:49:56
382313,2198,7338,3290,2218,12/02/1995 17:25:12
550472,2199,5592,1115,8663,13/05/1996 04:05:55
318766,2200,6869,2987,1792,26/06/1995 10:07:22
650451,2201,6314,5157,2542,09/08/1991 13:52:01
408279,2202,8638,8011,7853,17/11/1991 21:50:38
219747,2203,6021,2161,4418,16/10/1987 14:45:51
690230,2204,7200,4297,4784,07/06/1996 13:14:43
835176,2205,8388,2352,2238,12/03/1996 04:53:52
966780,2206,5949,1419,4105,28/10/1986 09:22:53
10813,2207,9900,1698,9551,08/05/1999 20:36:09
922752,2208,1558,3120,1240,27/12/2008 11:59:06
275624,2209,9559,9766,7222,01/07/1998 13:15:38
646712,2210,9309,5679,9576,12/06/2021 11:02:46
125902,2211,2722,8128,8386,20/02/2016 10:00:52
342368,2212,6718,4098,4291,24/04/2003 03:47:09
477035,2213,8302,5361,7085,26/07/1986 19:43:17
305632,2214,8618,4975,9277,15/07/2017 17:37:40
