payment_id,supplier_id,payment_date,payment_method,amount
2532,3771,2023-02-18,PayPal,932.28
2533,2182,2022-12-27,Credit Card,304.71
2534,4704,2022-07-20,Bank Transfer,490.36
2535,5073,2022-04-02,PayPal,54.05
2536,1388,2022-09-10,Debit Card,819.57
2537,5616,2022-05-26,PayPal,455.23
2538,3315,2022-06-29,Bank Transfer,349.44
2539,4213,2022-10-15,Bank Transfer,574.04
2540,9349,2022-04-16,PayPal,263.04
2541,9654,2022-10-10,PayPal,129.08
2542,5515,2022-03-24,Bank Transfer,934.81
2543,7736,2022-10-30,PayPal,730.91
2544,6190,2022-06-09,PayPal,172.82
2545,2948,2022-05-22,Bank Transfer,450.45
2546,4578,2023-01-15,PayPal,591.42
2547,2275,2022-12-27,Debit Card,725.08
2548,3527,2023-01-27,Debit Card,466.73
2549,6591,2022-07-07,Bank Transfer,999.59
2550,7380,2023-01-27,Credit Card,348.55
2551,2098,2022-07-27,Debit Card,367.61
2552,1628,2022-04-04,PayPal,33.0
2553,9949,2022-06-06,Bank Transfer,916.85
2554,8898,2022-07-26,PayPal,613.31
2555,9275,2022-03-29,Bank Transfer,296.72
2556,6071,2022-03-25,Debit Card,139.02
2557,1672,2022-11-09,Debit Card,461.18
2558,750,2022-11-27,Bank Transfer,126.85
2559,9239,2022-11-18,PayPal,834.83
2560,1027,2022-10-30,Debit Card,679.35
2561,1019,2023-01-24,Credit Card,744.16
2562,2416,2022-04-08,Credit Card,400.88
2563,1998,2022-07-12,PayPal,676.29
2564,6666,2022-07-19,Debit Card,664.4
2565,6064,2022-08-26,Bank Transfer,963.64
2566,9649,2022-05-29,Bank Transfer,300.31
2567,3495,2022-06-06,Bank Transfer,105.98
2568,8912,2022-10-06,PayPal,605.13
2569,549,2022-04-27,Credit Card,703.73
2570,9263,2022-10-10,Debit Card,596.48
2571,1804,2022-05-13,Credit Card,881.84
2572,6305,2022-06-19,Debit Card,671.79
2573,566,2022-03-09,Credit Card,553.26
2574,2243,2022-09-01,Debit Card,96.95
2575,7948,2022-07-11,PayPal,475.58
2576,6242,2022-05-10,PayPal,795.73
2577,5586,2023-01-09,Credit Card,73.89
2578,789,2022-09-27,Debit Card,321.42
2579,8154,2022-05-22,Debit Card,990.16
2580,3834,2022-10-29,Bank Transfer,700.48
2581,3096,2022-04-18,Bank Transfer,26.66
2582,4653,2023-02-02,Debit Card,180.25
2583,1494,2022-06-24,PayPal,108.69
2584,7730,2023-02-25,Credit Card,433.12
2585,9663,2022-08-07,PayPal,472.0
2586,957,2022-07-11,Bank Transfer,974.57
2587,8951,2022-12-21,Debit Card,66.3
2588,3494,2022-05-18,Credit Card,905.04
2589,918,2022-04-21,Bank Transfer,525.94
2590,3066,2022-06-12,Credit Card,609.21
2591,5726,2022-10-14,PayPal,818.32
2592,4962,2022-04-09,Debit Card,185.22
2593,211,2022-12-28,Bank Transfer,598.71
2594,862,2022-10-07,PayPal,667.63
2595,7385,2022-06-04,Bank Transfer,94.36
2596,4770,2022-11-27,Bank Transfer,139.25
2597,3051,2022-11-18,Credit Card,589.19
2598,2138,2022-09-29,PayPal,938.94
2599,4924,2023-02-16,Credit Card,949.3
2600,9416,2022-04-19,Bank Transfer,679.59
2601,459,2023-02-28,Credit Card,125.95
2602,3920,2022-06-22,Credit Card,320.3
2603,8782,2023-03-04,PayPal,121.79
2604,889,2023-03-05,PayPal,778.04
2605,5535,2022-06-16,PayPal,970.29
2606,2928,2022-05-28,Credit Card,923.59
2607,532,2022-07-31,PayPal,189.54
2608,3909,2022-06-01,Credit Card,911.78
2609,7390,2023-02-19,Debit Card,826.71
2610,550,2023-01-24,Credit Card,481.7
2611,6764,2023-02-24,Debit Card,929.15
2612,3315,2022-09-08,Debit Card,770.05
2613,4160,2022-09-28,Debit Card,495.36
2614,2796,2022-04-04,Credit Card,297.13
2615,2063,2022-11-18,Debit Card,131.43
2616,2182,2022-05-18,Debit Card,959.22
2617,4666,2022-04-28,Bank Transfer,651.5
2618,5992,2022-07-14,PayPal,10.54
2619,8667,2022-12-04,Debit Card,434.77
2620,4884,2022-07-03,Debit Card,227.76
2621,2121,2022-03-12,Bank Transfer,609.07
2622,303,2022-12-26,Debit Card,335.21
2623,9334,2022-09-25,Bank Transfer,835.63
2624,3792,2022-08-19,PayPal,250.73
2625,9904,2022-08-23,Credit Card,473.39
2626,7034,2023-03-08,Credit Card,565.42
2627,9656,2022-03-13,Debit Card,545.68
2628,1983,2023-02-20,PayPal,667.14
2629,6087,2022-04-23,PayPal,650.36
2630,9736,2022-05-26,PayPal,972.88
2631,7712,2022-05-22,Credit Card,581.75
2632,2363,2023-01-12,Credit Card,234.81
2633,6185,2022-12-14,PayPal,890.11
2634,7530,2022-07-22,Debit Card,390.68
2635,8160,2022-04-03,PayPal,665.04
2636,418,2022-03-11,PayPal,96.52
2637,9576,2022-07-19,Debit Card,524.77
2638,3743,2023-03-08,Bank Transfer,630.4
2639,4055,2023-02-16,Credit Card,337.52
2640,3089,2022-12-05,Credit Card,895.95
2641,474,2022-08-16,PayPal,830.42
2642,2015,2022-11-16,PayPal,813.92
2643,7536,2023-02-06,Bank Transfer,665.24
2644,2559,2022-11-27,Bank Transfer,104.73
2645,1044,2022-10-15,Credit Card,212.12
2646,9313,2022-04-09,PayPal,107.12
2647,8914,2022-12-20,Bank Transfer,948.05
2648,8615,2022-07-31,Credit Card,115.56
2649,7015,2022-10-15,Bank Transfer,750.64
2650,6673,2022-08-27,PayPal,559.73
2651,2407,2022-12-06,Credit Card,376.36
2652,4008,2022-08-26,Bank Transfer,472.17
2653,5550,2022-10-21,Credit Card,912.47
2654,4334,2022-04-25,Credit Card,636.87
2655,3206,2023-02-28,Debit Card,77.67
2656,2588,2023-01-26,Debit Card,963.56
2657,2704,2022-08-23,Credit Card,466.26
2658,4915,2022-03-11,Debit Card,161.04
2659,7372,2022-12-04,Debit Card,560.27
2660,2564,2022-05-07,PayPal,382.46
2661,5709,2022-03-20,Credit Card,720.07
2662,8029,2022-11-30,PayPal,885.53
2663,92,2022-03-12,Debit Card,638.13
2664,2271,2022-10-27,Credit Card,136.12
2665,519,2023-02-06,PayPal,117.79
2666,3563,2022-04-06,PayPal,208.3
2667,7630,2022-09-06,Bank Transfer,143.44
2668,4469,2022-07-06,Bank Transfer,769.94
2669,9692,2022-06-04,Debit Card,632.02
2670,1430,2022-07-14,PayPal,805.59
2671,7367,2023-02-23,Debit Card,15.38
2672,9263,2022-04-07,Credit Card,306.89
2673,603,2022-05-13,Bank Transfer,502.79
2674,1960,2022-04-10,Debit Card,304.2
2675,9478,2022-06-10,Debit Card,196.25
2676,9105,2022-03-09,Debit Card,331.07
2677,6717,2022-12-11,PayPal,608.83
2678,874,2022-12-05,PayPal,583.62
2679,1359,2022-04-05,Credit Card,802.32
2680,5568,2022-11-07,PayPal,772.67
2681,8721,2022-11-05,Debit Card,436.65
2682,2057,2022-03-09,Bank Transfer,631.27
2683,931,2022-11-17,Bank Transfer,52.25
2684,4441,2022-07-31,PayPal,837.05
2685,7155,2022-08-25,Credit Card,718.11
2686,2411,2022-12-02,Debit Card,810.04
2687,6932,2022-11-06,Bank Transfer,616.38
2688,1579,2022-07-13,Debit Card,512.79
2689,3780,2022-07-21,Bank Transfer,700.85
2690,1684,2023-01-25,PayPal,220.24
2691,2126,2022-12-07,Bank Transfer,389.0
2692,5624,2022-09-25,Debit Card,135.23
2693,8598,2022-06-13,Credit Card,784.02
2694,1329,2022-07-18,Bank Transfer,234.24
2695,4005,2022-12-09,Debit Card,405.5
2696,9507,2023-01-20,Debit Card,355.35
2697,1581,2023-01-17,Debit Card,364.78
2698,5639,2022-08-16,PayPal,861.65
2699,6931,2022-09-27,Credit Card,693.76
2700,7180,2022-11-02,Credit Card,406.82
2701,5070,2022-04-23,Bank Transfer,952.5
2702,6357,2022-04-07,Bank Transfer,735.38
2703,2216,2022-05-18,Credit Card,645.06
2704,5767,2022-04-09,Bank Transfer,344.29
2705,5899,2022-05-13,Credit Card,753.64
2706,9357,2022-08-22,Credit Card,686.8
2707,3812,2023-01-07,Debit Card,517.06
2708,1004,2022-03-09,PayPal,239.15
2709,7992,2022-04-30,Credit Card,595.83
2710,7136,2022-07-09,Credit Card,545.6
2711,2371,2023-02-18,Credit Card,313.53
2712,2135,2022-08-27,Bank Transfer,33.38
2713,3076,2022-03-31,Debit Card,305.47
2714,1069,2022-05-04,Debit Card,768.18
2715,5961,2022-05-29,Credit Card,208.26
2716,2244,2022-10-14,Credit Card,932.67
2717,7726,2023-02-13,PayPal,65.39
2718,7592,2022-10-21,Bank Transfer,131.74
2719,4973,2023-01-11,PayPal,927.18
2720,3239,2023-01-09,Bank Transfer,260.14
2721,8991,2022-09-18,Bank Transfer,413.66
2722,9582,2022-09-16,Credit Card,471.04
2723,7589,2022-12-22,Debit Card,126.37
2724,7148,2022-06-03,Credit Card,819.64
2725,9186,2023-03-06,PayPal,479.88
2726,1106,2023-02-01,Debit Card,999.62
2727,6024,2022-03-21,Debit Card,35.25
2728,9599,2022-10-26,Credit Card,59.14
2729,9477,2023-01-17,Debit Card,15.0
2730,5435,2022-11-17,Credit Card,462.03
2731,5100,2023-03-01,PayPal,928.02
2732,4197,2022-10-24,Bank Transfer,387.49
2733,3205,2022-10-25,Credit Card,191.69
2734,7588,2022-10-24,Debit Card,240.31
2735,4535,2022-04-09,Credit Card,734.47
2736,2485,2022-06-13,Bank Transfer,946.07
2737,7640,2023-02-05,Bank Transfer,770.69
2738,6263,2022-09-14,Bank Transfer,21.89
2739,7131,2022-09-06,Credit Card,141.8
2740,926,2022-07-16,Bank Transfer,821.59
2741,336,2022-09-23,Bank Transfer,835.09
2742,6710,2022-04-09,PayPal,825.67
2743,7204,2022-07-13,Credit Card,952.67
2744,4332,2022-09-05,PayPal,27.52
2745,413,2022-12-31,Bank Transfer,713.02
2746,4056,2022-10-17,Debit Card,904.08
2747,149,2022-08-03,Credit Card,899.33
2748,4127,2023-02-18,Bank Transfer,504.43
2749,6751,2022-09-21,Credit Card,814.94
2750,9470,2022-10-19,Debit Card,525.3
2751,4012,2022-05-23,PayPal,888.46
2752,7457,2022-05-13,Debit Card,256.38
2753,726,2023-01-27,Bank Transfer,179.75
2754,6053,2022-09-09,Credit Card,84.57
2755,386,2022-11-27,PayPal,188.78
2756,4785,2022-07-07,PayPal,286.92
2757,5015,2022-08-29,PayPal,214.54
2758,7870,2022-12-02,Credit Card,243.49
2759,3472,2022-06-01,Credit Card,17.03
2760,58,2022-06-05,Debit Card,519.79
2761,4375,2022-03-28,Credit Card,675.11
2762,9325,2022-08-06,Bank Transfer,422.2
2763,344,2022-04-20,PayPal,783.86
2764,7899,2022-04-27,Debit Card,240.45
2765,5995,2022-04-24,Credit Card,697.03
2766,2159,2022-07-08,PayPal,112.74
2767,7441,2022-07-29,PayPal,300.39
2768,9890,2022-05-08,PayPal,288.37
2769,7521,2022-04-20,PayPal,789.19
2770,305,2022-07-25,Credit Card,591.14
2771,8564,2022-09-18,Credit Card,972.07
2772,7215,2022-10-02,Bank Transfer,932.95
2773,6809,2022-09-13,Debit Card,703.52
2774,1471,2022-10-08,Credit Card,922.51
2775,9281,2022-05-28,Bank Transfer,351.09
2776,5414,2022-08-20,Debit Card,617.51
2777,5132,2022-05-21,Bank Transfer,195.56
2778,5190,2023-02-16,PayPal,799.81
2779,8620,2022-03-16,Debit Card,318.25
2780,3488,2022-05-26,PayPal,195.78
2781,3172,2022-07-11,Credit Card,772.35
2782,5429,2022-03-18,PayPal,896.05
2783,4428,2022-07-12,Credit Card,167.11
2784,5429,2022-07-26,Bank Transfer,544.83
2785,7605,2022-05-31,PayPal,105.36
2786,3090,2022-12-28,PayPal,909.32
2787,1065,2022-11-21,PayPal,105.49
2788,8551,2022-04-06,Credit Card,894.29
2789,5133,2022-11-27,Debit Card,312.09
2790,2874,2022-12-28,Credit Card,912.67
2791,853,2022-05-15,Bank Transfer,27.44
2792,7218,2022-07-18,Debit Card,563.97
2793,8843,2023-01-07,PayPal,67.33
2794,7613,2022-04-22,Debit Card,817.32
2795,5922,2023-01-16,Bank Transfer,822.11
2796,5444,2022-10-18,PayPal,722.47
2797,5943,2022-10-05,Debit Card,312.79
2798,9066,2022-11-21,PayPal,439.29
2799,7003,2022-06-24,PayPal,232.3
2800,307,2022-11-08,Bank Transfer,120.14
2801,472,2023-01-27,PayPal,862.99
2802,2639,2022-09-29,PayPal,392.35
2803,6079,2022-05-27,PayPal,414.8
2804,8059,2022-04-04,Credit Card,975.61
2805,2267,2022-07-25,PayPal,844.11
2806,7087,2022-11-02,Debit Card,309.72
2807,4994,2022-03-25,PayPal,913.93
2808,7861,2022-08-25,Debit Card,278.23
2809,1925,2023-02-03,PayPal,581.16
2810,3711,2022-12-20,Credit Card,987.49
2811,399,2022-08-29,Bank Transfer,58.03
2812,2283,2023-01-06,Credit Card,213.87
2813,6644,2022-12-08,PayPal,871.61
2814,4730,2022-04-02,Debit Card,796.05
2815,4482,2022-11-11,Debit Card,855.25
2816,288,2022-12-19,Bank Transfer,458.43
2817,3534,2022-08-21,PayPal,316.51
2818,5165,2022-03-22,PayPal,773.92
2819,4878,2022-07-10,Bank Transfer,244.17
2820,5344,2022-04-30,Credit Card,72.37
2821,5884,2022-10-11,Credit Card,71.59
2822,8867,2022-04-27,PayPal,105.95
2823,5264,2022-12-11,Bank Transfer,741.7
2824,8971,2022-09-06,Credit Card,886.57
2825,6776,2022-04-01,PayPal,696.14
2826,7893,2022-05-01,Bank Transfer,578.0
2827,7552,2022-10-11,PayPal,617.63
2828,9711,2022-07-16,Credit Card,140.91
2829,7472,2022-03-17,Bank Transfer,458.13
2830,5353,2022-06-19,Credit Card,204.11
2831,3426,2022-04-01,Debit Card,292.28
2832,5931,2022-04-24,Debit Card,285.17
2833,9455,2022-06-30,Credit Card,346.36
2834,4804,2023-02-03,Debit Card,190.38
2835,6166,2022-10-03,Credit Card,323.22
2836,2579,2022-09-30,Bank Transfer,937.42
2837,4139,2022-12-28,PayPal,783.94
2838,5948,2022-09-11,Bank Transfer,819.61
2839,3942,2022-09-11,PayPal,346.01
2840,1299,2022-08-21,Bank Transfer,79.37
2841,5514,2022-09-27,Bank Transfer,827.14
2842,8582,2022-05-17,Credit Card,984.88
2843,9611,2022-12-04,PayPal,961.78
2844,789,2022-03-26,PayPal,168.52
2845,5318,2023-03-06,Bank Transfer,500.42
2846,3970,2023-01-18,Debit Card,352.51
2847,9926,2022-06-26,PayPal,161.0
2848,8238,2022-05-16,Bank Transfer,337.84
2849,4325,2023-02-12,Bank Transfer,251.12
2850,5535,2022-10-05,PayPal,845.56
2851,4877,2022-06-13,Credit Card,935.58
2852,1769,2023-02-11,Bank Transfer,516.4
2853,7767,2022-07-12,PayPal,446.21
2854,4287,2022-08-31,Debit Card,101.14
2855,4437,2022-11-26,Bank Transfer,156.8
2856,7204,2022-06-19,Credit Card,795.86
2857,7871,2022-11-06,PayPal,929.65
2858,9020,2022-06-29,PayPal,850.54
2859,9520,2022-12-15,Bank Transfer,355.43
2860,2087,2022-11-26,Bank Transfer,925.16
2861,1925,2022-06-25,PayPal,830.46
2862,8876,2022-04-26,Credit Card,707.75
2863,9995,2022-12-03,Credit Card,867.41
2864,9048,2023-02-12,Debit Card,837.51
2865,5525,2022-10-22,Debit Card,776.84
2866,499,2022-11-20,PayPal,912.07
2867,626,2023-03-06,Debit Card,444.53
2868,6550,2022-07-01,Debit Card,532.33
2869,2344,2022-10-23,PayPal,253.81
2870,6216,2022-07-13,Debit Card,106.77
2871,1823,2022-11-27,Bank Transfer,470.22
2872,4403,2022-09-08,PayPal,458.24
2873,1297,2022-03-21,Debit Card,176.7
2874,278,2022-12-23,PayPal,954.72
2875,8368,2022-03-18,PayPal,263.08
2876,1164,2022-05-21,Credit Card,822.11
2877,4720,2023-01-24,Debit Card,985.33
2878,8239,2022-12-26,PayPal,345.09
2879,7375,2022-09-11,Debit Card,643.77
2880,3700,2022-04-07,Bank Transfer,664.73
2881,8224,2022-11-14,Credit Card,645.68
2882,8161,2022-04-02,Bank Transfer,775.08
2883,9494,2022-07-01,Bank Transfer,370.74
2884,4297,2022-04-23,Credit Card,238.87
2885,586,2022-04-17,PayPal,626.08
2886,1340,2022-06-28,PayPal,130.91
2887,5921,2022-08-14,Bank Transfer,663.54
2888,8277,2023-01-13,Credit Card,405.49
2889,5571,2022-12-08,Credit Card,609.76
2890,3954,2023-02-07,Credit Card,224.15
2891,6290,2022-10-16,Bank Transfer,112.56
2892,3466,2022-06-03,PayPal,53.04
2893,4098,2022-04-23,Bank Transfer,16.8
2894,6827,2022-04-09,Debit Card,237.4
2895,6072,2022-09-13,Bank Transfer,741.37
2896,4928,2022-08-16,Bank Transfer,943.59
2897,3365,2022-11-27,Debit Card,119.54
2898,9621,2022-09-14,PayPal,775.21
2899,8606,2023-02-16,PayPal,244.1
2900,2015,2022-04-21,PayPal,632.39
2901,5269,2022-10-01,Bank Transfer,118.59
2902,6173,2023-02-19,Credit Card,658.32
2903,8785,2022-05-07,Credit Card,273.81
2904,9167,2022-11-06,Credit Card,470.45
2905,8677,2022-07-12,Credit Card,822.63
2906,3927,2022-05-06,Credit Card,858.95
2907,3014,2022-06-20,PayPal,395.79
2908,4958,2022-07-06,PayPal,458.67
2909,9417,2022-11-24,PayPal,315.12
2910,9832,2022-07-10,Debit Card,851.62
2911,9530,2022-11-12,PayPal,661.37
2912,4022,2022-10-24,Bank Transfer,98.9
2913,8185,2022-12-07,Debit Card,647.66
2914,6759,2022-05-05,PayPal,563.61
2915,5937,2022-12-21,Debit Card,450.28
2916,6565,2023-01-10,PayPal,968.61
2917,5001,2022-09-02,Debit Card,710.87
2918,297,2022-04-29,Credit Card,446.14
2919,3737,2022-07-18,Debit Card,382.82
2920,8021,2023-01-05,Debit Card,700.54
2921,5287,2022-09-15,PayPal,909.05
2922,2699,2023-02-24,Bank Transfer,529.0
2923,7252,2022-08-07,PayPal,564.03
2924,9021,2022-08-14,PayPal,238.86
2925,1707,2022-11-05,Bank Transfer,866.71
2926,6669,2022-04-20,Credit Card,690.28
2927,5700,2022-08-24,Debit Card,514.68
2928,8313,2022-06-04,Bank Transfer,90.26
2929,3863,2022-12-23,Bank Transfer,75.07
2930,1945,2022-06-08,Bank Transfer,72.1
2931,4290,2022-05-24,Debit Card,594.56
2932,9215,2023-01-01,Credit Card,177.41
2933,8041,2022-10-29,PayPal,789.54
2934,3066,2022-11-01,PayPal,292.67
2935,8406,2022-05-24,Credit Card,170.72
2936,3785,2022-08-05,Debit Card,878.33
2937,5954,2023-03-03,Credit Card,915.64
2938,3861,2022-08-28,PayPal,372.5
2939,6267,2022-03-22,PayPal,961.03
2940,9143,2022-11-24,Bank Transfer,941.86
2941,6931,2022-08-20,PayPal,796.3
2942,68,2022-11-19,PayPal,880.13
2943,3329,2022-10-09,Credit Card,348.1
2944,8751,2022-11-17,Bank Transfer,973.18
2945,2982,2022-12-19,Debit Card,580.71
2946,5682,2022-07-12,Credit Card,413.21
2947,3376,2023-01-01,PayPal,643.87
2948,9276,2023-01-22,Bank Transfer,675.58
2949,5246,2022-07-05,Bank Transfer,75.4
2950,9386,2023-01-20,Credit Card,996.64
2951,2595,2022-09-12,PayPal,121.2
2952,3725,2022-03-15,Credit Card,360.16
2953,9726,2022-06-22,PayPal,970.04
2954,3293,2022-10-30,PayPal,405.86
2955,6817,2022-04-23,Bank Transfer,152.23
2956,5750,2022-09-23,PayPal,464.14
2957,8840,2022-08-28,Debit Card,658.25
2958,453,2022-06-17,PayPal,754.17
2959,4724,2022-05-31,PayPal,998.96
2960,6544,2022-08-13,Bank Transfer,463.51
2961,7793,2022-07-21,PayPal,518.82
2962,267,2023-02-19,Debit Card,556.92
2963,1927,2022-06-21,Bank Transfer,230.22
2964,5804,2022-12-22,Debit Card,514.59
2965,7402,2022-06-03,Bank Transfer,652.49
2966,167,2022-04-23,Bank Transfer,870.84
2967,4219,2023-02-21,PayPal,655.96
2968,3360,2022-08-29,PayPal,740.97
2969,7225,2022-04-18,PayPal,497.44
2970,8146,2022-08-24,Debit Card,196.03
2971,121,2022-09-17,PayPal,759.07
2972,703,2022-03-28,Bank Transfer,703.1
2973,9401,2023-03-08,Debit Card,944.78
2974,6754,2022-09-18,Debit Card,379.83
2975,7224,2022-12-28,Credit Card,370.23
2976,1876,2022-11-10,Credit Card,770.45
2977,7222,2023-02-28,Bank Transfer,645.6
2978,8714,2022-11-24,Credit Card,145.9
2979,1291,2022-05-12,Debit Card,579.24
2980,106,2022-06-21,Debit Card,186.26
2981,7792,2022-05-19,PayPal,547.46
2982,2430,2022-09-04,Credit Card,884.65
2983,6347,2022-11-19,PayPal,680.48
2984,369,2022-04-28,PayPal,160.7
2985,4551,2022-10-15,Credit Card,276.37
2986,9187,2022-11-11,Bank Transfer,958.65
2987,2752,2022-05-01,Credit Card,313.09
2988,5969,2022-10-24,PayPal,693.08
2989,5289,2022-05-23,Credit Card,429.49
2990,9876,2022-12-22,PayPal,796.01
2991,3281,2022-08-26,Bank Transfer,113.57
2992,2939,2023-03-01,Debit Card,377.47
2993,4502,2022-11-24,PayPal,528.86
2994,4319,2022-09-10,PayPal,844.56
2995,2229,2022-11-28,Debit Card,154.1
2996,5758,2022-07-21,PayPal,534.62
2997,3948,2022-06-14,Credit Card,94.97
2998,4049,2022-12-06,PayPal,693.66
2999,367,2023-01-28,Debit Card,305.75
3000,2457,2022-10-19,Debit Card,844.36
3001,3697,2022-07-15,Debit Card,169.75
3002,5677,2022-09-09,Debit Card,502.43
3003,4255,2022-12-16,Bank Transfer,575.88
3004,1593,2022-03-14,Bank Transfer,852.92
3005,3638,2022-12-14,Bank Transfer,206.34
3006,965,2023-01-29,Debit Card,468.64
3007,6377,2022-10-07,Bank Transfer,110.71
3008,575,2022-11-01,Bank Transfer,463.58
3009,662,2022-05-22,Bank Transfer,581.55
3010,6138,2022-04-30,Bank Transfer,895.76
3011,8870,2022-04-26,Credit Card,959.04
3012,1238,2022-05-06,Bank Transfer,915.23
3013,3495,2022-08-24,Credit Card,901.47
3014,3454,2022-05-24,Bank Transfer,796.45
3015,8921,2022-05-21,Bank Transfer,828.18
3016,2838,2022-03-15,PayPal,962.85
3017,748,2022-10-05,Debit Card,701.8
3018,1356,2023-02-13,Debit Card,248.88
3019,1824,2022-12-07,Credit Card,143.92
3020,6844,2022-11-06,Debit Card,970.82
3021,1712,2022-08-22,Debit Card,486.19
3022,6632,2022-10-17,PayPal,939.95
3023,8095,2023-01-16,Debit Card,916.71
3024,5091,2023-01-30,Bank Transfer,800.16
3025,4178,2022-10-04,PayPal,530.23
3026,7301,2022-06-30,Debit Card,807.85
3027,8053,2023-01-24,Debit Card,89.13
3028,8395,2022-06-10,Credit Card,950.15
3029,2079,2022-11-13,Bank Transfer,130.99
3030,5104,2022-09-27,Credit Card,703.64
3031,7024,2022-03-23,Bank Transfer,300.14
3032,912,2022-11-20,Credit Card,774.33
3033,4843,2022-08-21,Bank Transfer,952.23
3034,6808,2022-11-24,PayPal,198.81
3035,6893,2022-11-09,Credit Card,125.46
3036,3508,2022-08-19,Credit Card,341.26
3037,9304,2022-06-14,PayPal,96.99
3038,8034,2022-09-14,Bank Transfer,901.14
3039,933,2022-06-10,Bank Transfer,151.02
3040,1042,2022-05-03,PayPal,663.95
3041,5900,2022-04-20,Debit Card,281.85
3042,1260,2022-11-28,PayPal,605.48
3043,5537,2022-05-24,Bank Transfer,230.95
3044,3257,2022-05-16,Bank Transfer,506.44
3045,9187,2022-10-24,Debit Card,472.31
3046,3897,2022-12-12,Bank Transfer,252.33
3047,8386,2022-06-14,Debit Card,625.41
3048,7885,2022-07-19,Bank Transfer,206.86
3049,3794,2022-05-13,PayPal,619.57
3050,8680,2022-07-01,Credit Card,76.45
3051,6401,2022-04-05,PayPal,579.7
3052,813,2022-11-17,Credit Card,588.07
3053,4684,2022-04-02,Debit Card,740.85
3054,1732,2023-01-10,Bank Transfer,766.99
3055,4655,2022-08-15,Credit Card,941.44
3056,3476,2022-07-03,Debit Card,292.29
3057,1188,2022-03-30,PayPal,786.7
3058,7685,2022-03-13,Debit Card,761.15
3059,8154,2023-01-17,Bank Transfer,915.06
3060,2103,2022-05-22,Credit Card,245.1
3061,5952,2022-09-05,Debit Card,860.77
3062,4718,2022-03-23,Credit Card,334.88
3063,4521,2022-11-12,Debit Card,990.56
3064,4110,2022-07-14,Credit Card,857.78
