order_id,supplier_id,order_date,expected_delivery_date,total_cost
2335,170,2022-06-17,2022-06-20,7480.86
2336,9890,2022-07-10,2022-07-16,6147.12
2337,9203,2022-09-06,2022-09-15,8507.14
2338,6177,2022-06-26,2022-07-15,8453.79
2339,1986,2022-10-01,2022-10-20,6346.61
2340,3975,2022-06-25,2022-07-09,6923.43
2341,7535,2023-01-09,2023-01-13,7167.07
2342,9858,2022-03-30,2022-04-26,8748.39
2343,7587,2023-02-27,2023-03-16,7586.43
2344,1448,2022-05-10,2022-05-12,9682.62
2345,4478,2022-04-24,2022-04-29,9116.26
2346,918,2023-01-07,2023-01-08,9118.67
2347,4606,2022-06-06,2022-06-07,1646.11
2348,1079,2022-11-12,2022-11-25,6084.39
2349,5645,2022-05-17,2022-05-25,8882.7
2350,6765,2022-07-19,2022-08-16,4110.48
2351,8700,2022-09-05,2022-09-24,4870.41
2352,4269,2023-02-16,2023-02-18,230.77
2353,6962,2023-02-07,2023-02-22,6473.39
2354,7566,2023-01-05,2023-01-18,1879.64
2355,7194,2022-05-07,2022-05-09,5483.05
2356,8573,2022-10-18,2022-11-08,3870.46
2357,6573,2023-02-06,2023-02-25,1646.47
2358,3728,2022-07-14,2022-07-27,1164.41
2359,3825,2022-04-08,2022-04-18,5060.81
2360,9088,2022-04-22,2022-05-22,6493.5
2361,8590,2022-04-28,2022-05-22,7368.03
2362,4030,2022-03-31,2022-04-01,4788.15
2363,9309,2022-07-25,2022-08-02,3415.11
2364,1564,2022-09-19,2022-10-17,2802.36
2365,5555,2022-07-23,2022-08-22,912.78
2366,7028,2022-12-20,2023-01-09,1956.91
2367,4964,2023-01-15,2023-01-24,168.88
2368,7570,2023-01-31,2023-02-03,768.83
2369,4846,2023-02-28,2023-03-09,8736.07
2370,107,2022-09-10,2022-09-14,5392.99
2371,5598,2022-10-25,2022-11-16,5363.28
2372,6159,2022-05-31,2022-06-21,176.43
2373,6256,2022-06-24,2022-07-06,2226.17
2374,7389,2023-01-24,2023-01-29,585.69
2375,6303,2022-12-30,2023-01-20,9026.7
2376,1817,2022-04-26,2022-05-25,6868.84
2377,962,2022-10-07,2022-10-23,4557.09
2378,8082,2022-08-06,2022-08-13,718.16
2379,6218,2022-04-05,2022-05-04,3518.25
2380,3234,2022-04-01,2022-04-27,7250.09
2381,2668,2022-05-19,2022-06-16,3105.01
2382,9509,2022-09-11,2022-10-09,7998.57
2383,3884,2022-10-03,2022-10-13,7326.02
2384,4423,2023-02-02,2023-02-21,5532.21
2385,5463,2022-08-17,2022-08-26,8704.92
2386,5262,2022-09-21,2022-09-26,8050.59
2387,9193,2022-07-21,2022-08-18,9330.45
2388,3725,2022-06-13,2022-06-30,5616.3
2389,7338,2022-12-22,2023-01-06,8083.37
2390,1858,2023-01-08,2023-01-30,8518.41
2391,9134,2022-05-09,2022-05-16,7917.84
2392,2267,2022-06-11,2022-07-06,282.36
2393,8756,2022-12-09,2022-12-25,4886.86
2394,1993,2022-06-15,2022-07-08,1809.69
2395,6724,2022-04-14,2022-04-19,4115.18
2396,9867,2022-03-28,2022-04-10,3320.32
2397,8476,2022-07-26,2022-08-02,643.41
2398,9207,2022-09-07,2022-10-07,8181.31
2399,1397,2022-07-08,2022-07-24,2943.36
2400,1476,2023-01-11,2023-02-05,3691.07
2401,8088,2022-04-21,2022-05-14,2723.15
2402,6669,2022-05-20,2022-06-02,2791.1
2403,3572,2022-08-08,2022-09-02,4666.17
2404,9205,2022-05-08,2022-06-02,4195.38
2405,5100,2022-07-25,2022-08-20,8445.8
2406,9460,2022-12-03,2022-12-06,4457.25
2407,8586,2022-05-29,2022-06-19,8319.6
2408,8486,2022-05-17,2022-06-06,3551.17
2409,2948,2022-11-27,2022-12-14,5612.98
2410,3713,2022-03-26,2022-04-16,7630.62
2411,1309,2022-05-18,2022-06-13,4202.49
2412,9232,2022-07-13,2022-08-09,7159.25
2413,6987,2022-10-10,2022-10-29,4234.53
2414,754,2022-10-17,2022-11-12,7723.57
2415,8563,2022-11-07,2022-11-11,4881.15
2416,1634,2022-07-22,2022-08-10,4272.23
2417,7358,2022-06-20,2022-07-15,1780.57
2418,2081,2023-02-14,2023-02-16,2486.72
2419,5932,2022-03-31,2022-04-20,4353.92
2420,7282,2022-07-28,2022-08-26,4744.04
2421,441,2022-07-08,2022-07-14,3197.85
2422,3199,2022-07-05,2022-07-21,2659.82
2423,2223,2022-11-13,2022-12-10,5393.2
2424,6421,2022-11-04,2022-11-06,4950.6
2425,531,2023-01-03,2023-01-19,4212.6
2426,9068,2022-07-06,2022-07-18,9535.47
2427,6313,2023-01-31,2023-02-17,6582.75
2428,701,2023-03-01,2023-03-09,5488.96
2429,5133,2022-07-14,2022-07-25,7415.92
2430,2329,2022-11-22,2022-12-19,8023.36
2431,6605,2022-09-23,2022-10-18,4246.25
2432,3000,2023-01-04,2023-01-19,3787.84
2433,4253,2023-01-01,2023-01-05,6229.78
2434,625,2022-05-12,2022-05-28,9570.44
2435,695,2022-06-10,2022-07-10,8701.84
2436,5490,2022-09-09,2022-10-09,1268.28
2437,7439,2022-10-20,2022-11-11,1875.51
2438,4855,2022-12-14,2022-12-19,7777.55
2439,8176,2022-03-27,2022-04-05,6616.54
2440,1555,2022-07-05,2022-07-07,5450.3
2441,6492,2022-10-26,2022-11-19,3302.24
2442,1920,2022-11-23,2022-11-27,3282.61
2443,1787,2022-06-13,2022-06-16,8271.01
2444,7933,2022-04-01,2022-04-16,3849.01
2445,8854,2022-06-02,2022-06-17,7050.14
2446,1130,2022-05-18,2022-06-12,383.56
2447,2899,2022-06-27,2022-07-20,4397.68
2448,1528,2022-05-10,2022-05-17,8280.06
2449,4639,2022-07-17,2022-07-18,1406.43
2450,4962,2022-05-07,2022-06-02,4352.43
2451,810,2023-03-08,2023-03-27,9109.17
2452,1125,2022-10-15,2022-10-30,5896.2
2453,9483,2022-03-27,2022-04-20,8555.62
2454,8011,2022-12-22,2022-12-28,5240.43
2455,7470,2022-06-26,2022-07-23,4013.9
2456,5967,2022-09-04,2022-09-26,4662.1
2457,6630,2023-01-06,2023-01-12,5521.61
2458,906,2022-09-16,2022-10-11,2958.9
2459,2466,2022-08-23,2022-09-11,6702.94
2460,8769,2022-08-30,2022-09-03,3228.55
2461,2412,2022-06-21,2022-06-28,9855.38
2462,6675,2022-12-15,2022-12-16,8880.48
2463,7931,2023-01-07,2023-01-08,3022.81
2464,9909,2022-05-01,2022-05-11,4823.79
2465,3089,2022-12-21,2022-12-28,1994.22
2466,1884,2022-06-06,2022-06-30,5226.62
2467,9080,2023-01-12,2023-01-20,9405.85
2468,9079,2022-08-27,2022-09-26,1400.53
2469,1144,2022-04-26,2022-04-30,7089.26
2470,2378,2022-11-18,2022-12-05,6846.45
2471,3233,2022-07-02,2022-07-19,7849.49
2472,7667,2022-09-09,2022-09-17,3704.96
2473,2415,2022-09-07,2022-10-05,2608.75
2474,545,2022-10-31,2022-11-10,7588.45
2475,8813,2022-07-03,2022-07-29,5020.51
2476,8834,2022-04-03,2022-04-12,1892.08
2477,3089,2022-04-06,2022-05-04,4277.51
2478,7727,2022-04-14,2022-05-08,2669.96
2479,9122,2023-01-23,2023-02-04,5354.27
2480,1043,2022-08-03,2022-08-04,5280.8
2481,6733,2022-06-30,2022-07-13,2700.74
2482,4993,2022-12-21,2023-01-16,2508.16
2483,6761,2022-09-10,2022-09-21,2563.69
2484,1840,2023-01-14,2023-01-23,2461.87
2485,9126,2022-08-22,2022-09-17,9414.59
2486,4496,2022-05-01,2022-05-22,1580.84
2487,8655,2022-06-17,2022-06-22,938.58
2488,766,2023-01-11,2023-01-14,7109.58
2489,6547,2022-05-20,2022-06-14,5496.88
2490,7350,2022-11-26,2022-12-09,6100.66
2491,7761,2022-08-11,2022-09-02,6342.7
2492,4446,2022-03-30,2022-03-31,5882.04
2493,6623,2022-11-22,2022-12-20,3749.84
2494,5183,2022-07-10,2022-07-31,891.22
2495,5790,2022-05-10,2022-05-21,3971.44
2496,2843,2022-05-21,2022-05-30,9343.87
2497,3828,2022-08-04,2022-08-05,2208.95
2498,7308,2022-03-17,2022-03-29,4168.97
2499,4190,2022-05-26,2022-06-18,4505.31
2500,4999,2022-04-05,2022-04-19,9084.48
2501,8601,2023-01-12,2023-01-31,4050.49
2502,784,2022-07-15,2022-07-22,3118.58
2503,3661,2023-02-11,2023-02-25,4340.23
2504,8168,2022-10-09,2022-10-24,4416.11
2505,8290,2022-06-15,2022-07-11,8991.54
2506,9567,2023-03-06,2023-04-01,7446.93
2507,7833,2022-08-18,2022-09-01,5591.97
2508,2162,2022-08-23,2022-08-27,5596.91
2509,6012,2022-05-25,2022-06-11,1943.8
2510,4059,2022-09-19,2022-09-27,4897.8
2511,5416,2022-11-05,2022-11-10,3348.64
2512,6346,2022-10-27,2022-11-15,833.49
2513,2657,2022-08-28,2022-09-10,1231.71
2514,8490,2022-06-14,2022-07-13,6393.84
2515,420,2023-03-06,2023-03-15,5306.17
2516,9974,2022-05-17,2022-05-31,4893.42
2517,2955,2022-11-07,2022-11-29,4626.18
2518,1103,2022-05-04,2022-05-24,5207.37
2519,2758,2022-09-16,2022-10-16,5384.95
2520,3970,2022-12-29,2023-01-17,8001.21
2521,1554,2022-12-28,2023-01-01,8918.56
2522,3470,2023-02-18,2023-03-04,4325.99
2523,4709,2022-07-09,2022-07-27,5176.44
2524,8073,2022-08-12,2022-08-21,2695.11
2525,3779,2022-04-19,2022-04-29,5659.99
2526,510,2022-09-10,2022-10-05,1616.44
2527,3776,2022-11-30,2022-12-14,1665.02
2528,1658,2023-01-22,2023-02-09,4007.05
2529,7311,2022-08-31,2022-09-03,3711.18
2530,2756,2022-05-19,2022-06-02,8875.12
2531,4955,2023-01-30,2023-02-04,9399.36
2532,9330,2023-02-09,2023-02-10,8526.82
2533,9248,2022-04-16,2022-04-21,1354.96
2534,9356,2022-09-27,2022-10-01,4893.1
2535,2569,2022-10-24,2022-10-26,7370.29
2536,9691,2022-09-02,2022-09-14,5959.05
2537,2620,2022-11-12,2022-11-17,1389.96
2538,770,2022-05-16,2022-05-20,5779.21
2539,474,2022-12-29,2023-01-20,6189.84
2540,2307,2022-12-10,2022-12-20,6471.78
2541,1856,2022-05-25,2022-06-01,7229.99
2542,3785,2023-01-04,2023-01-19,187.78
2543,3633,2022-03-12,2022-03-27,7641.43
2544,3457,2022-04-20,2022-05-19,6220.52
2545,6887,2023-01-04,2023-01-28,4073.17
2546,4227,2022-07-26,2022-08-07,5989.79
2547,8156,2022-12-25,2023-01-08,3810.2
2548,552,2022-03-22,2022-04-08,3042.88
2549,5740,2023-02-08,2023-02-18,6754.39
2550,2655,2023-02-20,2023-03-11,2349.24
2551,8481,2023-02-05,2023-02-28,9612.36
2552,1768,2022-07-29,2022-08-08,6572.67
2553,4188,2023-01-13,2023-01-25,9794.29
2554,6714,2023-03-01,2023-03-05,2478.77
2555,7776,2022-03-10,2022-03-21,8838.0
2556,58,2023-02-06,2023-02-17,1366.7
2557,2812,2022-12-15,2022-12-21,1308.37
2558,2408,2022-05-10,2022-05-31,3067.26
2559,5648,2022-10-22,2022-11-18,774.96
2560,7121,2022-10-11,2022-10-29,1100.15
2561,5326,2022-04-06,2022-05-02,3887.78
2562,6978,2022-04-09,2022-04-20,4321.75
2563,6906,2022-05-25,2022-05-28,8565.6
2564,8766,2023-01-15,2023-01-31,9248.31
2565,4763,2022-06-18,2022-07-03,6130.55
2566,9416,2023-02-02,2023-02-22,3717.28
2567,2925,2022-05-15,2022-06-01,8217.46
2568,3065,2022-08-31,2022-09-19,7926.26
2569,6181,2023-02-25,2023-03-21,4834.88
2570,7347,2022-07-03,2022-07-22,2522.67
2571,2352,2022-07-10,2022-07-20,7678.39
2572,2545,2022-05-26,2022-06-03,6467.97
2573,7553,2023-01-22,2023-02-03,2457.02
2574,2906,2022-04-22,2022-05-22,7306.29
2575,9535,2022-12-02,2022-12-23,1979.62
2576,8177,2023-01-17,2023-02-07,4055.33
2577,4149,2022-06-05,2022-06-15,9891.75
2578,3847,2022-11-14,2022-11-25,5672.27
2579,8408,2023-01-01,2023-01-26,3263.54
2580,3270,2022-09-01,2022-09-16,3840.0
2581,7943,2022-08-05,2022-08-13,939.52
2582,9854,2022-08-10,2022-08-25,1654.34
2583,3388,2023-01-19,2023-01-27,8743.23
2584,2864,2022-07-22,2022-07-27,583.36
2585,8447,2022-07-03,2022-07-25,7736.35
2586,7381,2022-09-17,2022-10-07,963.07
2587,405,2022-08-01,2022-08-29,2797.95
2588,35,2022-10-10,2022-10-14,754.35
2589,3593,2022-03-17,2022-03-28,7115.46
2590,9213,2022-04-16,2022-05-01,3007.62
2591,662,2022-06-17,2022-07-07,1491.66
2592,7563,2023-02-16,2023-03-17,4203.26
2593,4333,2022-11-09,2022-11-17,1335.86
2594,1659,2023-02-22,2023-03-11,4099.16
2595,3223,2023-01-01,2023-01-20,721.67
2596,9155,2022-09-16,2022-09-26,5762.31
2597,8024,2023-02-25,2023-03-15,9169.46
2598,8557,2022-04-27,2022-05-08,7211.33
2599,8882,2022-11-02,2022-11-14,7459.15
2600,1178,2023-03-08,2023-03-10,146.93
2601,4637,2022-09-04,2022-09-16,140.02
2602,1297,2022-06-03,2022-06-06,2691.1
2603,7061,2023-02-21,2023-03-12,6656.71
2604,2003,2022-09-10,2022-09-13,2140.47
2605,6272,2022-09-29,2022-10-20,6266.85
2606,4800,2022-09-25,2022-10-22,4972.39
2607,4140,2022-09-21,2022-09-25,3795.55
2608,3774,2022-07-29,2022-08-16,5451.82
2609,3907,2023-02-08,2023-03-06,8662.7
2610,882,2023-02-25,2023-03-25,1969.95
2611,957,2022-09-15,2022-09-20,4868.65
2612,5137,2022-06-12,2022-06-20,5699.86
2613,6137,2022-11-13,2022-11-20,8675.38
2614,8912,2023-01-21,2023-01-22,3796.67
2615,3861,2022-09-12,2022-09-18,4642.03
2616,9730,2022-08-29,2022-09-12,1664.85
2617,2568,2022-05-31,2022-06-08,3948.83
2618,4040,2022-04-04,2022-05-03,9591.53
2619,6015,2022-06-18,2022-07-12,258.42
2620,7181,2022-10-24,2022-11-13,3351.67
2621,7073,2023-02-23,2023-03-02,8488.73
2622,4374,2022-06-15,2022-06-18,2337.81
2623,6881,2022-08-15,2022-08-28,8580.32
2624,3726,2022-04-10,2022-04-13,4357.45
2625,70,2023-01-26,2023-02-25,5785.39
2626,9767,2022-06-17,2022-07-02,2974.5
2627,137,2022-12-14,2023-01-07,5355.38
2628,7592,2023-02-08,2023-02-14,540.03
2629,9674,2022-09-23,2022-10-21,8519.79
2630,7317,2022-09-02,2022-09-20,2408.49
2631,5441,2022-09-06,2022-10-03,1469.91
2632,2097,2022-09-03,2022-09-20,8270.45
2633,5781,2022-05-23,2022-06-20,174.79
2634,3542,2022-08-12,2022-08-22,2488.3
2635,4975,2023-01-21,2023-02-20,3994.19
2636,897,2022-05-16,2022-05-26,444.44
2637,889,2022-05-04,2022-05-23,7023.51
2638,7734,2023-01-31,2023-02-26,7558.94
2639,4249,2022-11-17,2022-12-16,9710.05
2640,5215,2022-09-25,2022-10-24,5177.18
2641,7222,2023-02-06,2023-02-11,5091.6
2642,3495,2022-03-16,2022-03-21,904.88
2643,7136,2022-10-21,2022-11-20,5887.78
2644,7155,2023-03-06,2023-04-03,1823.42
2645,5218,2022-04-30,2022-05-07,3216.81
2646,4244,2022-04-24,2022-05-12,9855.07
2647,7216,2022-04-09,2022-05-09,7943.23
2648,3378,2022-09-06,2022-09-11,3225.3
2649,7782,2022-06-14,2022-06-29,8353.08
2650,5639,2022-09-21,2022-10-05,7955.58
2651,5593,2022-11-23,2022-12-02,9441.6
2652,1572,2023-02-05,2023-02-16,1684.66
2653,4962,2022-05-08,2022-05-30,533.26
2654,9406,2022-12-27,2023-01-12,4955.66
2655,8839,2022-05-29,2022-06-01,7593.91
2656,6208,2022-05-02,2022-05-05,8159.63
2657,7978,2023-01-22,2023-02-13,8128.16
2658,7946,2022-09-15,2022-09-28,434.28
2659,9062,2022-04-09,2022-05-04,5180.4
2660,6169,2022-11-15,2022-11-17,6200.22
2661,1803,2022-08-11,2022-08-19,5424.45
2662,6135,2023-01-10,2023-02-03,5782.9
2663,1281,2022-10-16,2022-10-27,9776.77
2664,9285,2022-07-03,2022-07-28,4767.96
2665,7676,2023-01-23,2023-01-29,9418.38
2666,1285,2022-11-23,2022-12-13,1777.57
2667,1093,2022-11-04,2022-11-23,9131.37
2668,8637,2022-09-15,2022-09-21,4008.8
2669,9636,2023-03-02,2023-03-14,617.25
2670,8800,2022-09-24,2022-10-08,1485.09
2671,7428,2022-06-15,2022-06-20,7959.25
2672,3622,2022-11-03,2022-11-06,300.2
2673,6143,2022-12-28,2022-12-31,9880.39
2674,2186,2022-12-12,2023-01-08,7523.83
2675,2766,2022-06-12,2022-07-11,6437.26
2676,9094,2022-09-18,2022-10-18,8279.61
2677,3341,2022-07-13,2022-07-25,4250.58
2678,5025,2022-03-25,2022-04-17,4968.69
2679,328,2022-05-21,2022-06-04,6714.29
2680,5136,2023-01-16,2023-01-29,634.45
2681,4804,2022-04-12,2022-04-19,5453.63
2682,4254,2022-11-16,2022-11-18,4230.12
2683,4923,2022-11-01,2022-11-15,2912.55
2684,7214,2023-02-13,2023-03-12,1992.72
2685,3627,2023-01-29,2023-02-06,7296.88
2686,1583,2022-06-18,2022-06-26,5087.05
2687,9313,2022-06-10,2022-06-12,8935.83
2688,5222,2022-07-20,2022-07-23,6241.57
2689,8844,2022-06-22,2022-07-17,5088.95
2690,554,2022-10-17,2022-10-31,2071.26
2691,3817,2022-10-03,2022-10-30,4383.94
2692,436,2022-10-10,2022-10-23,7699.1
2693,9507,2022-08-11,2022-08-26,4806.6
2694,7464,2022-07-25,2022-07-28,4314.24
2695,9022,2022-11-11,2022-11-14,9066.29
2696,3665,2023-01-05,2023-01-18,5561.25
2697,5958,2022-09-13,2022-09-24,9481.85
2698,7396,2023-01-29,2023-02-21,2281.23
2699,4758,2022-11-19,2022-11-23,7394.24
2700,1640,2022-06-30,2022-07-19,9745.02
2701,1767,2023-02-28,2023-03-19,806.97
2702,2046,2022-06-15,2022-06-22,6195.23
2703,2954,2022-04-12,2022-05-04,9287.74
2704,8363,2022-08-07,2022-08-28,4593.48
2705,5247,2022-12-01,2022-12-24,7516.4
2706,7416,2022-04-16,2022-04-24,6371.12
2707,7022,2022-06-30,2022-07-11,7999.77
2708,5305,2022-07-09,2022-07-23,3124.35
2709,6316,2023-02-16,2023-03-04,1285.37
2710,5035,2022-11-25,2022-11-30,2001.52
2711,453,2022-06-26,2022-07-06,5670.73
2712,6237,2022-06-30,2022-07-22,7702.46
2713,6190,2022-06-04,2022-06-13,7654.27
2714,142,2022-10-21,2022-10-26,1267.32
2715,3794,2022-09-03,2022-09-04,2370.24
2716,6325,2022-05-29,2022-06-02,8828.06
2717,2624,2022-12-16,2022-12-21,3210.1
2718,1727,2022-06-23,2022-07-12,3155.66
2719,9467,2022-11-05,2022-11-23,757.11
2720,8191,2022-04-04,2022-04-14,6920.8
2721,4751,2022-08-16,2022-08-28,9417.47
2722,5405,2022-06-03,2022-06-05,3922.19
2723,1684,2023-02-21,2023-03-19,2843.69
2724,3545,2022-11-19,2022-12-08,7756.83
2725,8849,2022-11-15,2022-11-30,5288.37
2726,633,2022-04-27,2022-05-12,4544.86
2727,7231,2022-09-01,2022-09-10,8604.9
2728,8484,2022-10-11,2022-11-02,6254.09
2729,7608,2022-07-16,2022-08-10,3110.53
2730,6402,2022-09-03,2022-09-09,4598.87
2731,7730,2022-05-03,2022-06-02,8456.91
2732,8619,2022-12-15,2022-12-22,462.18
2733,461,2022-05-12,2022-05-25,672.58
2734,4061,2022-04-23,2022-04-28,8412.91
2735,6631,2022-12-09,2023-01-08,3538.58
2736,5766,2023-01-08,2023-01-11,1933.51
2737,6794,2022-05-26,2022-05-27,1282.19
2738,2711,2022-03-10,2022-04-02,5354.29
2739,2597,2023-01-09,2023-01-29,2998.79
2740,1305,2023-02-03,2023-02-22,3089.57
2741,2081,2022-10-17,2022-11-09,1428.76
2742,650,2022-05-31,2022-06-21,7455.65
2743,7131,2022-12-10,2022-12-28,5678.67
2744,5745,2022-05-13,2022-06-11,5401.75
2745,6236,2022-06-22,2022-07-21,3792.96
2746,268,2022-10-04,2022-10-11,5834.66
2747,3423,2022-05-05,2022-05-20,3226.3
2748,3646,2022-10-09,2022-11-05,3320.2
2749,3420,2022-12-21,2022-12-31,8155.99
2750,4553,2022-11-21,2022-11-30,8731.54
2751,7311,2022-07-30,2022-08-08,3848.35
2752,8446,2022-09-03,2022-09-23,2906.91
2753,1098,2023-02-24,2023-03-05,8373.28
2754,1164,2022-09-12,2022-09-26,2631.57
2755,3880,2023-01-06,2023-01-25,2612.79
2756,2362,2022-12-08,2022-12-25,3417.37
2757,4295,2022-06-02,2022-06-27,3493.71
2758,3546,2022-03-30,2022-04-29,4655.39
2759,275,2022-08-03,2022-08-23,1280.76
2760,7234,2022-03-17,2022-03-18,8989.8
2761,4419,2022-12-04,2022-12-07,6088.51
2762,8253,2022-07-02,2022-07-04,9326.3
2763,3394,2022-12-02,2022-12-22,7080.95
2764,2872,2022-12-12,2022-12-15,9792.62
2765,7612,2023-02-28,2023-03-19,6176.11
2766,924,2022-04-08,2022-04-20,5417.16
2767,3881,2023-01-26,2023-02-10,4606.37
2768,7949,2022-12-23,2023-01-17,7920.59
2769,8486,2022-03-10,2022-03-24,7184.54
2770,7389,2022-06-14,2022-07-04,9123.36
2771,9804,2023-03-06,2023-03-14,2576.52
2772,6342,2022-05-25,2022-06-24,6706.8
2773,1366,2022-07-19,2022-08-10,8201.73
2774,7719,2022-04-23,2022-04-26,1184.13
2775,6447,2022-10-04,2022-10-15,8932.14
2776,2344,2023-02-17,2023-02-22,3511.78
2777,9179,2022-03-12,2022-03-25,9755.01
2778,5662,2022-05-02,2022-05-03,7317.91
2779,2074,2023-01-17,2023-02-05,7545.13
2780,1024,2022-06-01,2022-06-11,2295.29
2781,8859,2022-04-02,2022-04-15,722.2
2782,673,2023-01-25,2023-01-30,3182.43
2783,4507,2023-03-08,2023-03-19,3400.18
2784,1379,2022-05-12,2022-06-06,4207.89
2785,9314,2022-11-09,2022-11-22,2811.7
2786,3026,2022-05-11,2022-05-24,6393.42
2787,4313,2022-12-14,2023-01-09,9665.92
2788,9891,2022-10-03,2022-10-15,933.86
2789,4566,2022-11-23,2022-12-10,3924.73
2790,7628,2022-12-27,2022-12-30,1595.6
2791,7035,2022-10-04,2022-10-29,9057.48
2792,9303,2022-05-29,2022-05-31,8799.87
2793,2911,2022-09-24,2022-10-16,4133.66
2794,5102,2022-11-11,2022-12-08,2156.39
2795,447,2023-01-06,2023-01-12,9179.28
2796,6799,2022-07-31,2022-08-19,2122.87
2797,8974,2022-11-20,2022-11-26,3441.43
2798,7689,2022-05-02,2022-05-17,422.65
2799,352,2022-12-18,2023-01-03,3224.31
2800,9622,2022-10-05,2022-10-23,7966.44
2801,464,2022-03-29,2022-04-25,9503.71
2802,7350,2022-10-09,2022-10-20,502.41
2803,6445,2023-02-09,2023-02-24,3875.15
2804,8068,2022-12-30,2023-01-15,4217.98
2805,2735,2022-04-10,2022-04-26,9099.32
2806,7418,2022-07-31,2022-08-12,7673.57
2807,8198,2022-12-10,2022-12-22,1029.13
2808,9703,2023-01-07,2023-02-04,3884.65
2809,6137,2022-03-16,2022-04-05,3795.06
2810,7999,2022-07-11,2022-07-27,1615.58
2811,8348,2023-02-01,2023-02-18,6976.22
2812,4411,2022-09-08,2022-09-16,3487.46
2813,4464,2022-06-19,2022-07-12,8700.26
2814,6234,2022-04-27,2022-05-18,4297.64
2815,4819,2022-06-02,2022-06-09,852.76
2816,3461,2022-07-28,2022-08-13,8867.97
2817,1096,2023-02-21,2023-03-08,806.14
2818,8753,2022-11-08,2022-11-17,1981.93
2819,5462,2023-02-15,2023-03-05,814.06
2820,791,2022-04-12,2022-04-13,3752.37
2821,1233,2022-11-03,2022-11-25,6332.9
2822,4073,2022-12-12,2022-12-22,4897.08
2823,136,2022-03-11,2022-03-28,9104.62
2824,6443,2022-08-08,2022-09-04,5839.55
2825,8041,2022-07-05,2022-08-04,1979.42
2826,6863,2022-12-28,2023-01-18,993.62
2827,5166,2022-08-15,2022-09-07,3835.01
2828,5068,2022-04-25,2022-04-26,8535.29
2829,5811,2022-08-13,2022-08-23,1597.61
2830,8457,2022-04-16,2022-05-12,9365.92
2831,4835,2022-06-08,2022-06-25,296.53
2832,3381,2022-07-25,2022-08-09,6267.49
2833,2282,2023-01-02,2023-01-06,6289.86
2834,8455,2022-12-22,2023-01-11,7627.84
2835,9467,2023-01-22,2023-02-16,4580.6
2836,325,2022-11-01,2022-11-19,3500.67
2837,2176,2022-12-30,2023-01-21,2748.84
2838,552,2022-03-23,2022-04-14,5054.28
2839,7597,2022-06-08,2022-06-09,648.81
2840,483,2023-03-08,2023-03-23,2133.92
2841,9850,2023-01-07,2023-01-22,240.95
2842,7484,2023-02-25,2023-03-17,5675.69
2843,8459,2023-03-06,2023-04-05,4195.91
2844,3492,2023-03-04,2023-03-16,2389.84
2845,9580,2022-10-18,2022-11-09,3908.21
2846,4680,2022-10-04,2022-10-10,5245.08
2847,8852,2022-10-01,2022-10-18,5695.11
2848,4887,2022-10-24,2022-11-18,6829.05
2849,8001,2022-10-17,2022-11-01,5513.98
2850,9343,2022-05-16,2022-05-28,6497.42
2851,9666,2022-09-15,2022-10-09,1697.04
2852,1279,2022-05-21,2022-05-28,2133.4
2853,7336,2022-10-08,2022-10-25,8283.08
2854,1644,2023-02-02,2023-02-18,3510.69
2855,1814,2023-02-22,2023-02-27,2542.31
2856,1630,2022-07-23,2022-08-19,2042.82
2857,3779,2022-06-09,2022-06-12,6993.02
2858,8203,2023-01-19,2023-01-26,1214.77
2859,4550,2022-06-16,2022-07-09,5710.56
2860,6139,2022-04-09,2022-04-26,9990.18
2861,1092,2022-12-10,2022-12-11,6712.12
2862,5964,2022-07-15,2022-07-28,8214.23
2863,5943,2022-04-24,2022-05-01,8382.41
2864,5430,2022-05-10,2022-05-29,9135.46
2865,2464,2022-12-19,2023-01-10,6540.85
2866,7481,2022-05-11,2022-05-12,2523.59
2867,9348,2022-08-07,2022-08-30,3746.22
2868,5287,2022-06-04,2022-06-30,8375.1
2869,173,2022-06-14,2022-06-16,758.97
2870,5274,2023-01-17,2023-02-08,6414.27
2871,6048,2023-02-02,2023-02-16,246.89
2872,5549,2023-02-08,2023-02-22,9618.98
2873,7895,2022-04-16,2022-04-29,7136.31
2874,3393,2022-06-03,2022-07-01,9772.54
2875,1014,2023-01-12,2023-01-14,1927.93
2876,9088,2022-08-19,2022-09-01,6493.15
2877,6518,2023-02-08,2023-03-06,6456.22
