shipment_item_id,shipment_id,product_name,quantity_received,unit_price
2533,4212,Product C,2,37.1
2534,9555,Product A,8,21.29
2535,8813,Product E,2,12.72
2536,7087,Product E,4,42.78
2537,1250,Product A,1,32.88
2538,1024,Product A,9,1.99
2539,6759,Product C,10,25.23
2540,8218,Product A,5,47.07
2541,1981,Product A,8,5.17
2542,215,Product E,10,6.5
2543,3995,Product C,3,48.8
2544,6637,Product D,2,2.82
2545,5494,Product E,4,30.97
2546,6403,Product D,6,25.32
2547,4037,Product D,3,45.24
2548,2788,Product A,5,33.27
2549,9303,Product D,6,42.02
2550,4350,Product D,8,31.58
2551,8292,Product C,4,11.31
2552,1639,Product B,5,16.99
2553,767,Product E,1,20.2
2554,1874,Product B,3,6.17
2555,1262,Product C,6,35.39
2556,8419,Product E,1,21.08
2557,1686,Product A,6,40.43
2558,5872,Product A,9,11.21
2559,1058,Product A,1,47.05
2560,153,Product D,5,42.83
2561,9693,Product A,8,42.83
2562,2598,Product E,4,36.58
2563,9137,Product B,3,45.81
2564,9362,Product C,4,25.44
2565,6991,Product A,1,16.11
2566,2499,Product A,6,2.31
2567,215,Product E,10,39.5
2568,6892,Product D,7,7.51
2569,20,Product B,3,41.98
2570,3054,Product D,10,25.21
2571,4700,Product C,8,48.94
2572,4925,Product C,8,37.31
2573,9158,Product B,4,49.12
2574,9934,Product D,3,40.92
2575,5745,Product E,6,26.98
2576,6519,Product E,6,1.28
2577,9206,Product A,2,12.97
2578,9788,Product D,6,43.71
2579,7591,Product E,5,35.38
2580,2217,Product D,4,19.58
2581,1186,Product E,4,23.57
2582,3863,Product D,5,40.63
2583,3336,Product B,4,27.39
2584,7933,Product E,10,41.2
2585,5800,Product D,8,46.74
2586,9854,Product A,6,27.85
2587,9278,Product D,6,48.09
2588,2001,Product B,3,4.69
2589,6541,Product B,4,43.66
2590,2372,Product E,3,33.87
2591,9298,Product D,1,43.22
2592,2352,Product D,8,43.17
2593,2113,Product A,5,4.92
2594,1730,Product B,3,9.2
2595,7985,Product E,8,37.42
2596,1495,Product C,4,40.23
2597,4537,Product A,5,49.9
2598,7724,Product A,1,20.19
2599,9706,Product B,9,42.29
2600,884,Product D,3,16.27
2601,2340,Product B,10,11.76
2602,9862,Product B,4,23.21
2603,1806,Product E,2,17.04
2604,1391,Product D,7,29.29
2605,3036,Product B,6,15.72
2606,8961,Product B,8,24.97
2607,5136,Product C,7,11.62
2608,6850,Product D,9,45.51
2609,7914,Product E,3,2.17
2610,505,Product D,3,4.45
2611,5679,Product D,3,1.84
2612,6859,Product E,7,15.28
2613,5172,Product B,8,36.33
2614,5456,Product A,3,35.97
2615,4323,Product B,7,24.06
2616,4931,Product E,6,11.83
2617,9253,Product A,6,18.41
2618,6512,Product B,1,45.9
2619,1952,Product C,7,34.58
2620,4424,Product D,10,49.07
2621,8643,Product E,1,48.62
2622,5176,Product D,3,23.06
2623,6963,Product A,6,23.89
2624,7853,Product C,7,43.29
2625,6003,Product C,1,7.1
2626,8748,Product C,5,15.55
2627,2591,Product B,5,45.33
2628,1477,Product B,1,24.1
2629,7644,Product E,1,28.34
2630,1070,Product B,9,28.61
2631,5871,Product B,2,5.06
2632,8318,Product B,6,29.64
2633,7743,Product E,5,48.34
2634,5906,Product A,4,5.72
2635,3054,Product C,7,30.06
2636,9725,Product B,2,3.92
2637,577,Product A,8,8.16
2638,8842,Product B,8,31.65
2639,4499,Product A,6,1.73
2640,1974,Product A,6,40.16
2641,5964,Product B,4,28.04
2642,6650,Product D,5,45.91
2643,9349,Product B,2,35.3
2644,7422,Product E,8,3.53
2645,4077,Product A,8,5.76
2646,1172,Product E,5,36.86
2647,9631,Product C,2,48.12
2648,7118,Product C,2,13.27
2649,1509,Product A,6,42.0
2650,1194,Product A,6,29.26
2651,4102,Product B,10,47.53
2652,4260,Product E,4,10.91
2653,6811,Product D,9,33.89
2654,1111,Product C,6,12.82
2655,4622,Product A,1,35.15
2656,6596,Product B,7,17.15
2657,8135,Product D,4,16.1
2658,4226,Product E,6,21.56
2659,4631,Product D,3,6.29
2660,4085,Product A,1,3.72
2661,6389,Product A,7,19.41
2662,1007,Product B,3,30.83
2663,5528,Product D,6,26.14
2664,4928,Product E,9,22.77
2665,2209,Product D,4,9.31
2666,9115,Product E,8,46.26
2667,2215,Product D,5,14.17
2668,7255,Product B,4,20.31
2669,1895,Product D,2,36.26
2670,3920,Product E,1,41.37
2671,9566,Product C,5,13.52
2672,9150,Product D,5,43.11
2673,105,Product C,10,36.65
2674,9049,Product D,5,49.33
2675,3461,Product E,5,11.83
2676,5877,Product E,5,31.65
2677,5225,Product C,10,41.85
2678,2532,Product D,10,47.39
2679,1249,Product C,9,15.17
2680,7669,Product C,1,37.6
2681,4014,Product C,6,42.33
2682,6808,Product A,3,17.77
2683,6182,Product E,3,8.3
2684,5273,Product A,5,22.26
2685,3662,Product A,1,38.31
2686,2622,Product B,10,25.69
2687,1152,Product E,2,19.52
2688,8174,Product E,1,18.83
2689,6829,Product D,4,47.56
2690,6539,Product D,7,9.12
2691,1176,Product D,6,18.27
2692,1397,Product A,8,12.14
2693,7776,Product C,2,24.86
2694,3458,Product C,10,46.33
2695,8675,Product C,3,27.55
2696,3605,Product A,3,43.83
2697,6166,Product D,6,47.74
2698,9536,Product D,8,11.62
2699,6692,Product E,8,15.17
2700,505,Product B,4,2.09
2701,8807,Product C,4,25.55
2702,3009,Product D,10,43.61
2703,8080,Product B,4,25.73
2704,5183,Product A,2,39.81
2705,9509,Product A,4,4.91
2706,3921,Product D,8,7.12
2707,1046,Product E,2,8.6
2708,5286,Product C,8,28.79
2709,6835,Product C,3,26.15
2710,7588,Product B,10,47.26
2711,9393,Product E,4,39.55
2712,6752,Product B,1,43.92
2713,5433,Product B,1,41.47
2714,9132,Product B,10,10.05
2715,1230,Product B,5,4.51
2716,7138,Product A,2,25.2
2717,3390,Product E,6,36.45
2718,9927,Product B,6,46.87
2719,8238,Product B,8,5.71
2720,1971,Product A,8,22.75
2721,7632,Product E,1,33.49
2722,9391,Product E,5,17.94
2723,8670,Product E,8,19.17
2724,3318,Product A,8,10.43
2725,1522,Product B,8,1.39
2726,1565,Product D,2,41.85
2727,5088,Product C,1,39.09
2728,2792,Product B,1,46.93
2729,5790,Product C,2,7.26
2730,9400,Product D,1,39.37
2731,4930,Product C,4,25.5
2732,4271,Product A,3,37.14
2733,7882,Product D,4,23.83
2734,3111,Product E,1,27.71
2735,817,Product B,8,29.36
2736,3543,Product D,3,41.61
2737,9398,Product D,5,25.58
2738,4257,Product E,8,41.42
2739,8160,Product B,1,37.65
2740,4720,Product A,9,11.1
2741,8421,Product A,7,35.83
2742,1048,Product E,8,47.06
2743,3898,Product A,5,31.98
2744,2552,Product A,3,42.29
2745,7641,Product A,1,5.77
2746,5478,Product C,1,24.41
2747,8702,Product A,7,1.36
2748,659,Product E,8,26.3
2749,1716,Product C,4,39.16
2750,7823,Product E,5,33.21
2751,8599,Product E,5,10.29
2752,8449,Product E,7,43.53
2753,7901,Product A,2,27.17
2754,4535,Product D,6,45.87
2755,8797,Product D,9,4.1
2756,5383,Product E,3,28.37
2757,3295,Product B,3,2.05
2758,9310,Product B,6,6.05
2759,2594,Product A,1,22.29
2760,2518,Product B,4,27.88
2761,6314,Product B,2,3.74
2762,8505,Product E,9,24.58
2763,4755,Product E,1,44.73
2764,1129,Product E,5,45.21
2765,8207,Product D,9,46.75
2766,2393,Product E,3,30.42
2767,1718,Product C,10,36.65
2768,5703,Product D,8,3.56
2769,9628,Product A,4,48.78
2770,8900,Product C,3,8.95
2771,8264,Product D,4,20.26
2772,2741,Product A,6,25.91
2773,3678,Product C,10,20.62
2774,6119,Product A,6,13.73
2775,5783,Product E,3,33.61
2776,9287,Product C,9,41.75
2777,8854,Product B,2,18.39
2778,701,Product B,3,8.38
2779,3538,Product C,6,3.58
2780,338,Product C,9,2.39
2781,6724,Product B,9,32.8
2782,6709,Product D,3,11.99
2783,318,Product E,9,18.26
2784,2648,Product C,10,2.49
2785,3033,Product D,1,17.42
2786,2477,Product D,9,11.6
2787,2097,Product B,5,45.95
2788,758,Product E,5,27.12
2789,1990,Product C,10,44.54
2790,8036,Product A,4,19.66
2791,267,Product D,9,6.72
2792,43,Product C,6,22.08
2793,4071,Product A,6,22.53
2794,4080,Product D,5,11.47
2795,4351,Product D,1,44.13
2796,9722,Product D,1,17.16
2797,6105,Product C,10,8.51
2798,1844,Product B,9,3.43
2799,8922,Product B,1,21.49
2800,2519,Product D,2,49.06
2801,283,Product A,9,30.26
2802,7353,Product E,3,45.98
2803,892,Product E,7,11.02
2804,4160,Product E,7,23.15
2805,8458,Product A,7,23.72
2806,9679,Product C,1,5.69
2807,8011,Product D,4,8.71
2808,5810,Product D,3,7.08
2809,858,Product E,2,14.88
2810,585,Product E,6,5.38
2811,391,Product D,9,13.13
2812,1575,Product D,9,2.92
2813,1126,Product A,8,31.6
2814,3088,Product E,8,11.55
2815,4443,Product A,4,16.05
2816,2308,Product B,3,3.04
2817,7436,Product D,3,43.32
2818,6599,Product E,3,48.87
2819,1050,Product D,6,7.7
2820,793,Product C,8,43.68
2821,1892,Product D,6,10.6
2822,354,Product E,7,43.98
2823,3509,Product D,7,33.05
2824,9726,Product C,6,18.36
2825,952,Product B,1,45.53
2826,426,Product A,7,18.28
2827,3606,Product C,8,41.86
2828,2810,Product C,1,37.38
2829,3925,Product E,2,27.5
2830,9121,Product A,7,17.19
2831,7393,Product A,4,29.63
2832,3764,Product A,2,4.23
2833,8489,Product D,6,28.44
2834,3981,Product A,1,10.22
2835,1713,Product A,10,22.67
2836,3748,Product E,6,15.87
2837,2023,Product D,10,42.69
2838,1300,Product A,6,33.72
2839,8813,Product A,6,35.38
2840,3923,Product C,3,45.49
2841,5339,Product A,6,19.97
2842,7523,Product B,7,10.67
2843,210,Product E,5,2.89
2844,6232,Product E,10,15.98
2845,5000,Product C,6,20.02
2846,7201,Product C,2,24.29
2847,6272,Product E,4,1.3
2848,3019,Product D,6,30.91
2849,325,Product C,2,24.49
2850,7781,Product B,1,47.13
2851,6987,Product B,5,28.72
2852,3446,Product A,2,16.75
2853,4179,Product D,1,22.27
2854,1582,Product D,5,26.42
2855,9107,Product B,5,38.28
2856,5826,Product D,5,7.41
2857,6015,Product A,10,42.29
2858,8475,Product D,7,23.65
2859,1305,Product D,8,34.17
2860,7089,Product D,10,2.01
2861,3881,Product D,6,8.55
2862,7444,Product E,6,34.19
2863,3011,Product E,4,7.77
2864,8516,Product C,10,46.68
2865,2184,Product B,1,22.71
2866,3414,Product C,5,41.28
2867,4950,Product B,5,7.89
2868,5592,Product E,3,37.12
2869,5708,Product B,6,24.82
2870,3953,Product C,3,46.42
2871,1997,Product C,9,30.72
2872,8882,Product E,3,45.3
2873,1891,Product A,5,27.37
2874,4362,Product E,7,20.71
2875,3044,Product C,4,37.05
2876,7971,Product A,5,11.98
2877,9155,Product E,10,45.25
2878,4765,Product A,7,30.82
2879,9008,Product E,5,48.39
2880,657,Product A,4,3.68
2881,8960,Product A,5,43.02
2882,3229,Product D,6,17.66
2883,6755,Product E,4,6.53
2884,7380,Product E,4,12.8
2885,3174,Product C,6,19.73
2886,7996,Product C,1,32.58
2887,2090,Product B,7,10.25
2888,7205,Product A,4,1.84
2889,7248,Product C,8,32.69
2890,9207,Product C,1,26.76
2891,8707,Product B,10,42.08
2892,3285,Product D,4,10.1
2893,3797,Product A,5,14.87
2894,3870,Product D,6,21.97
2895,2443,Product E,7,25.81
2896,6187,Product E,3,14.56
2897,5193,Product C,3,20.44
2898,6894,Product C,10,4.65
2899,7892,Product D,5,35.83
2900,755,Product C,5,12.07
2901,2459,Product C,3,49.22
2902,2841,Product C,2,20.39
2903,5978,Product D,6,32.43
2904,3098,Product C,4,19.74
2905,9899,Product E,4,12.65
2906,9267,Product D,1,38.01
2907,5648,Product C,9,6.5
2908,8716,Product D,1,35.87
2909,5719,Product D,10,43.52
2910,6663,Product D,10,34.24
2911,455,Product C,5,2.13
2912,8647,Product E,4,28.86
2913,1491,Product D,4,34.8
2914,6520,Product D,7,30.88
2915,5439,Product E,3,29.05
2916,2346,Product B,3,35.45
2917,8848,Product C,9,9.13
2918,7748,Product E,1,40.88
2919,3909,Product A,8,39.67
2920,382,Product E,8,34.82
2921,7980,Product D,9,38.03
2922,6964,Product D,3,11.13
2923,987,Product B,3,34.42
2924,4121,Product D,4,1.11
2925,1354,Product E,7,7.13
2926,7302,Product C,5,39.5
2927,1645,Product E,3,33.93
2928,2616,Product A,2,26.55
2929,6451,Product C,10,34.84
2930,8995,Product D,3,29.94
2931,5075,Product D,4,35.99
2932,3766,Product B,7,29.96
2933,6901,Product C,9,35.38
2934,6640,Product E,5,27.72
2935,9421,Product E,2,34.59
2936,8000,Product C,8,18.05
2937,9558,Product C,9,4.87
2938,8825,Product B,1,5.21
2939,5197,Product E,3,16.54
2940,4340,Product C,8,22.83
2941,2289,Product A,10,42.69
2942,8227,Product D,3,19.15
2943,5961,Product B,9,29.14
2944,9231,Product C,10,8.13
2945,2965,Product E,8,33.52
2946,4589,Product C,9,8.55
2947,4578,Product A,7,23.03
2948,7209,Product B,4,7.93
2949,2135,Product E,8,8.06
2950,1807,Product E,3,21.18
2951,3817,Product C,2,42.89
2952,4525,Product D,2,23.21
2953,6026,Product D,2,36.91
2954,940,Product A,7,41.28
2955,3887,Product C,2,47.38
2956,4685,Product E,9,10.27
2957,9429,Product C,6,13.72
2958,7006,Product D,6,12.87
2959,6721,Product A,9,47.13
2960,6351,Product C,6,37.54
2961,7339,Product D,1,35.33
2962,2519,Product B,6,43.05
2963,136,Product E,2,1.99
2964,7442,Product D,8,26.97
2965,7088,Product D,8,43.23
2966,8352,Product C,3,49.03
2967,3529,Product D,5,6.43
2968,2904,Product A,6,2.51
2969,8672,Product A,3,4.74
2970,1240,Product D,4,15.11
2971,2516,Product C,3,7.66
2972,3695,Product B,6,18.73
2973,4528,Product A,3,16.7
2974,296,Product C,1,26.44
2975,8126,Product B,7,34.96
2976,6948,Product E,5,12.27
2977,592,Product C,4,40.31
2978,622,Product D,7,37.45
2979,1729,Product E,3,33.78
2980,8076,Product E,10,13.72
2981,4751,Product A,3,30.46
2982,2728,Product C,6,23.63
2983,7452,Product A,2,5.53
2984,2780,Product E,10,8.46
2985,3213,Product E,10,15.3
2986,8354,Product B,8,18.41
2987,1865,Product C,9,19.93
2988,6276,Product B,5,20.45
2989,2795,Product B,3,47.62
2990,176,Product B,6,46.1
2991,4156,Product A,6,30.29
2992,865,Product E,9,27.92
2993,5728,Product C,5,28.32
2994,6242,Product A,1,47.67
2995,2918,Product B,8,28.59
2996,2312,Product E,7,47.8
2997,7288,Product E,3,44.09
2998,7762,Product C,7,23.95
2999,8221,Product C,4,1.59
3000,7138,Product A,1,32.85
3001,9798,Product C,8,8.11
3002,5465,Product A,9,1.61
3003,7699,Product B,1,47.09
3004,4221,Product E,7,26.94
3005,8616,Product C,1,3.25
3006,4679,Product E,10,49.96
3007,5119,Product E,3,44.62
3008,8238,Product B,5,42.3
3009,7354,Product B,8,23.38
3010,3550,Product B,5,29.61
3011,3871,Product E,7,3.62
3012,1718,Product C,2,17.24
3013,5797,Product E,9,39.05
3014,7857,Product C,7,11.64
3015,7938,Product A,1,33.95
3016,5414,Product E,6,17.14
3017,969,Product D,5,10.76
3018,1796,Product D,9,49.74
3019,9554,Product C,8,17.34
3020,9370,Product E,8,47.49
3021,8758,Product E,3,32.42
3022,2845,Product B,7,10.93
3023,205,Product E,1,31.13
3024,293,Product B,10,28.97
3025,9879,Product A,6,32.05
3026,8973,Product A,3,42.45
3027,1003,Product B,9,37.31
3028,8683,Product E,5,10.45
3029,3096,Product E,10,12.22
3030,5674,Product B,9,29.31
3031,9120,Product B,2,39.4
3032,2644,Product D,9,19.66
3033,4482,Product D,10,17.38
3034,5918,Product D,1,44.78
3035,9830,Product E,7,32.7
3036,2257,Product C,2,1.88
3037,2964,Product D,6,14.34
3038,6343,Product D,9,8.55
3039,8512,Product C,6,1.62
3040,3177,Product D,3,7.03
3041,4783,Product E,1,30.14
3042,1376,Product C,7,14.64
3043,5490,Product D,9,17.45
3044,8352,Product C,10,30.31
3045,8057,Product B,1,3.59
3046,4568,Product B,2,24.32
3047,4223,Product D,1,24.91
3048,1949,Product A,4,40.99
3049,657,Product E,1,6.84
3050,1658,Product B,3,48.53
3051,3868,Product B,1,31.58
3052,4131,Product D,7,7.89
3053,6750,Product A,3,2.51
3054,1651,Product B,1,45.47
3055,957,Product A,6,11.28
3056,1198,Product B,8,16.43
3057,780,Product E,7,43.43
3058,300,Product C,2,3.08
3059,6644,Product D,2,21.84
3060,4072,Product D,3,38.36
3061,4467,Product C,9,12.87
3062,6956,Product D,4,48.57
3063,7317,Product A,6,17.17
3064,5216,Product B,8,17.48
3065,7720,Product C,9,19.16
3066,2381,Product B,4,47.54
3067,3309,Product B,1,44.06
3068,8409,Product A,6,46.83
3069,1583,Product E,2,41.76
3070,11,Product E,4,30.47
3071,1557,Product A,9,19.77
3072,4157,Product E,8,8.16
3073,3889,Product C,7,27.31
3074,7762,Product C,1,36.68
3075,542,Product A,7,9.92
3076,5568,Product E,6,49.12
3077,3749,Product D,2,14.18
3078,2755,Product E,10,2.37
3079,8913,Product D,6,16.9
3080,3237,Product D,8,28.98
3081,7949,Product E,4,11.93
3082,6096,Product D,1,28.37
3083,609,Product D,10,45.79
3084,8905,Product E,3,21.69
3085,573,Product B,7,24.11
3086,2557,Product A,10,25.75
3087,1,Product C,4,29.45
3088,9946,Product A,4,23.16
3089,1373,Product E,9,12.11
3090,3311,Product A,9,19.05
3091,5544,Product C,9,26.67
3092,2959,Product B,5,15.14
3093,873,Product B,10,39.18
3094,6282,Product C,8,32.36
3095,1783,Product E,6,40.87
3096,2893,Product E,9,18.26
3097,3373,Product C,4,30.4
3098,7522,Product E,2,15.23
3099,2193,Product E,2,11.41
3100,2922,Product A,6,23.53
3101,2436,Product A,5,6.08
3102,194,Product D,9,32.0
3103,2231,Product E,7,31.66
3104,8138,Product D,7,20.43
3105,476,Product B,2,20.88
3106,6133,Product E,2,17.85
3107,5648,Product A,3,27.33
3108,9810,Product D,2,14.93
3109,8466,Product D,1,18.44
3110,2597,Product E,1,34.47
3111,1743,Product A,6,35.94
3112,9720,Product B,3,30.64
3113,9068,Product C,10,11.25
3114,908,Product E,2,36.0
3115,5678,Product E,8,34.32
3116,7483,Product E,10,30.33
3117,8651,Product D,8,18.05
3118,1401,Product D,6,39.94
3119,4914,Product D,4,14.13
3120,8851,Product C,9,22.77
3121,9071,Product E,3,21.74
3122,5747,Product A,10,14.9
3123,8899,Product D,10,8.98
3124,6843,Product C,1,22.31
3125,2095,Product C,7,30.32
3126,3521,Product A,4,41.66
3127,8757,Product C,6,31.34
3128,7926,Product C,2,27.89
3129,5253,Product D,8,44.72
3130,2145,Product D,1,20.73
3131,9082,Product B,7,13.91
3132,5641,Product B,8,8.5
3133,2169,Product B,5,2.04
3134,4325,Product A,3,6.51
3135,9996,Product D,9,7.98
3136,8422,Product C,10,43.24
3137,1528,Product B,5,14.22
3138,7419,Product E,1,42.01
3139,6269,Product B,5,43.91
3140,6092,Product A,6,26.85
3141,1376,Product C,6,42.7
3142,1091,Product C,5,8.1
3143,7502,Product C,4,5.1
3144,3657,Product C,8,5.21
3145,2849,Product B,10,16.43
3146,1670,Product A,2,26.22
3147,3791,Product D,7,43.41
3148,431,Product D,4,23.91
3149,5127,Product E,10,10.03
3150,3927,Product C,9,42.98
3151,4758,Product D,1,12.37
3152,1417,Product D,2,40.9
3153,8957,Product A,4,32.49
3154,446,Product A,9,28.99
3155,6685,Product D,9,32.48
3156,7699,Product E,5,16.44
3157,9276,Product C,10,22.05
3158,9587,Product E,10,11.4
3159,8505,Product B,8,11.51
3160,3950,Product E,1,21.21
3161,8803,Product A,2,4.65
3162,6508,Product A,6,41.68
3163,371,Product B,6,9.47
3164,1655,Product D,10,8.73
3165,2136,Product B,1,29.09
3166,5078,Product B,1,21.24
3167,7249,Product B,7,3.83
3168,743,Product C,3,4.41
3169,9997,Product B,6,8.97
3170,6571,Product C,2,17.75
3171,2619,Product C,2,37.79
3172,8423,Product D,3,41.45
3173,4158,Product C,9,3.31
3174,1373,Product B,10,12.06
3175,8745,Product E,4,49.94
3176,4931,Product B,1,41.38
3177,5343,Product D,9,6.75
3178,7839,Product E,10,40.94
3179,122,Product D,8,33.81
3180,9150,Product C,4,14.11
3181,3151,Product E,8,37.58
3182,2406,Product B,9,48.51
3183,4119,Product E,8,40.21
3184,7450,Product C,7,29.17
3185,8106,Product B,7,4.14
3186,6884,Product E,6,15.8
3187,8745,Product B,2,41.54
3188,7067,Product B,6,14.22
3189,5286,Product C,9,3.77
3190,7261,Product D,6,28.41
3191,8297,Product A,5,24.6
3192,8842,Product E,8,17.41
3193,1959,Product D,2,26.28
3194,333,Product D,1,44.44
3195,9263,Product D,3,48.85
3196,7397,Product E,9,34.25
3197,2538,Product E,4,6.31
3198,6520,Product A,2,41.43
3199,1037,Product A,4,7.68
3200,7396,Product D,6,22.41
3201,4370,Product D,5,42.54
3202,9401,Product A,8,26.99
3203,9008,Product D,1,18.1
3204,8024,Product D,4,49.26
3205,2392,Product E,10,37.93
3206,3193,Product A,8,12.73
3207,8751,Product E,8,27.5
3208,434,Product D,7,18.15
3209,2719,Product A,1,3.86
3210,8792,Product E,10,9.84
3211,3393,Product E,5,23.91
3212,9989,Product E,9,23.4
3213,1245,Product D,4,27.46
3214,1305,Product D,5,31.3
3215,565,Product D,2,48.23
3216,6940,Product D,7,23.36
3217,6992,Product A,10,3.33
3218,5786,Product D,8,21.67
3219,1728,Product B,2,37.93
3220,579,Product E,4,16.4
3221,6047,Product E,4,12.65
3222,2441,Product A,3,48.94
